elevation,system:index,name
9,321,node321
21,322,node322
0,323,node323
0,324,node324
0,325,node325
0,326,node326
0,327,node327
12,328,node328
0,329,node329
0,330,node330
0,331,node331
0,332,node332
17,333,node333
0,334,node334
0,335,node335
0,336,node336
0,337,node337
0,338,node338
1,339,node339
0,340,node340
22,341,node341
14,342,node342
0,343,node343
6,344,node344
0,345,node345
10,346,node346
0,347,node347
11,348,node348
0,349,node349
0,350,node350
0,351,node351
12,352,node352
0,353,node353
12,354,node354
9,355,node355
0,356,node356
0,357,node357
0,358,node358
14,359,node359
48,360,node360
0,361,node361
8,362,node362
7,363,node363
0,364,node364
64,365,node365
0,366,node366
5,367,node367
0,368,node368
11,369,node369
11,370,node370
18,371,node371
20,372,node372
49,373,node373
14,374,node374
0,375,node375
0,376,node376
0,377,node377
0,378,node378
19,379,node379
0,380,node380
0,381,node381
0,382,node382
0,383,node383
0,384,node384
12,385,node385
0,386,node386
14,387,node387
0,388,node388
13,389,node389
19,390,node390
14,391,node391
4,392,node392
21,393,node393
0,394,node394
0,395,node395
0,396,node396
0,397,node397
0,398,node398
0,399,node399
53,400,node400
0,401,node401
10,402,node402
10,403,node403
0,404,node404
0,405,node405
0,406,node406
0,407,node407
0,408,node408
7,409,node409
0,410,node410
7,411,node411
0,412,node412
0,413,node413
0,414,node414
13,415,node415
49,416,node416
195,417,node417
0,418,node418
0,419,node419
28,420,node420
0,421,node421
0,422,node422
10,423,node423
0,424,node424
2,425,node425
5,426,node426
3,427,node427
0,428,node428
0,429,node429
138,430,node430
14,431,node431
0,432,node432
50,433,node433
22,434,node434
0,435,node435
0,436,node436
12,437,node437
5,438,node438
0,439,node439
26,440,node440
8,441,node441
0,442,node442
165,443,node443
59,444,node444
6,445,node445
0,446,node446
11,447,node447
0,448,node448
4,449,node449
0,450,node450
0,451,node451
0,452,node452
15,453,node453
2,454,node454
16,455,node455
8,456,node456
0,457,node457
0,458,node458
0,459,node459
12,460,node460
32,461,node461
9,462,node462
0,463,node463
18,464,node464
31,465,node465
9,466,node466
43,467,node467
7,468,node468
0,469,node469
0,470,node470
0,471,node471
0,472,node472
5,473,node473
7,474,node474
29,475,node475
0,476,node476
50,477,node477
19,478,node478
138,479,node479
0,480,node480
18,481,node481
16,482,node482
0,483,node483
0,484,node484
12,485,node485
0,486,node486
0,487,node487
0,488,node488
0,489,node489
0,490,node490
14,491,node491
0,492,node492
72,493,node493
0,494,node494
13,495,node495
47,496,node496
0,497,node497
0,498,node498
0,499,node499
28,500,node500
0,501,node501
0,502,node502
0,503,node503
0,504,node504
7,505,node505
55,506,node506
0,507,node507
0,508,node508
0,509,node509
0,510,node510
8,511,node511
4,512,node512
0,513,node513
24,514,node514
0,515,node515
0,516,node516
11,517,node517
18,518,node518
26,519,node519
170,520,node520
19,521,node521
0,522,node522
0,523,node523
0,524,node524
0,525,node525
0,526,node526
4,527,node527
0,528,node528
0,529,node529
10,530,node530
14,531,node531
0,532,node532
0,533,node533
0,534,node534
18,535,node535
0,536,node536
0,537,node537
16,538,node538
0,539,node539
15,540,node540
13,541,node541
0,542,node542
1,543,node543
0,544,node544
24,545,node545
41,546,node546
0,547,node547
24,548,node548
0,549,node549
0,550,node550
7,551,node551
0,552,node552
0,553,node553
23,554,node554
8,555,node555
26,556,node556
0,557,node557
0,558,node558
74,559,node559
0,560,node560
26,561,node561
0,562,node562
15,563,node563
0,564,node564
0,565,node565
4,566,node566
71,567,node567
118,568,node568
15,569,node569
9,570,node570
5,571,node571
4,572,node572
13,573,node573
0,574,node574
0,575,node575
14,576,node576
0,577,node577
97,578,node578
0,579,node579
14,580,node580
13,581,node581
17,582,node582
0,583,node583
0,584,node584
0,585,node585
10,586,node586
0,587,node587
10,588,node588
10,589,node589
0,590,node590
105,591,node591
0,592,node592
0,593,node593
7,594,node594
8,595,node595
0,596,node596
0,597,node597
4,598,node598
36,599,node599
0,600,node600
0,601,node601
6,602,node602
8,603,node603
13,604,node604
0,605,node605
18,606,node606
0,607,node607
0,608,node608
7,609,node609
6,610,node610
21,611,node611
9,612,node612
44,613,node613
26,614,node614
98,615,node615
11,616,node616
0,617,node617
102,618,node618
8,619,node619
33,620,node620
22,621,node621
0,622,node622
0,623,node623
0,624,node624
48,625,node625
50,626,node626
0,627,node627
54,628,node628
4,629,node629
0,630,node630
9,631,node631
10,632,node632
0,633,node633
6,634,node634
12,635,node635
16,636,node636
6,637,node637
12,638,node638
0,639,node639
16,640,node640
0,641,node641
0,642,node642
8,643,node643
39,644,node644
17,645,node645
0,646,node646
17,647,node647
45,648,node648
3,649,node649
0,650,node650
18,651,node651
0,652,node652
10,653,node653
6,654,node654
11,655,node655
0,656,node656
0,657,node657
0,658,node658
0,659,node659
0,660,node660
39,661,node661
0,662,node662
22,663,node663
0,664,node664
24,665,node665
0,666,node666
0,667,node667
0,668,node668
18,669,node669
0,670,node670
13,671,node671
0,672,node672
0,673,node673
0,674,node674
0,675,node675
0,676,node676
8,677,node677
0,678,node678
19,679,node679
0,680,node680
37,681,node681
0,682,node682
19,683,node683
0,684,node684
9,685,node685
0,686,node686
0,687,node687
12,688,node688
8,689,node689
0,690,node690
15,691,node691
0,692,node692
2,693,node693
136,694,node694
4,695,node695
0,696,node696
0,697,node697
25,698,node698
21,699,node699
0,700,node700
0,701,node701
0,702,node702
0,703,node703
25,704,node704
0,705,node705
0,706,node706
0,707,node707
0,708,node708
0,709,node709
11,710,node710
8,711,node711
0,712,node712
34,713,node713
7,714,node714
0,715,node715
0,716,node716
15,717,node717
10,718,node718
0,719,node719
0,720,node720
9,721,node721
0,722,node722
0,723,node723
0,724,node724
0,725,node725
0,726,node726
0,727,node727
7,728,node728
0,729,node729
9,730,node730
0,731,node731
0,732,node732
0,733,node733
0,734,node734
1,735,node735
59,736,node736
49,737,node737
236,738,node738
0,739,node739
0,740,node740
0,741,node741
14,742,node742
5,743,node743
0,744,node744
12,745,node745
9,746,node746
0,747,node747
0,748,node748
0,749,node749
0,750,node750
0,751,node751
0,752,node752
0,753,node753
0,754,node754
0,755,node755
33,756,node756
0,757,node757
0,758,node758
9,759,node759
0,760,node760
7,761,node761
4,762,node762
0,763,node763
9,764,node764
0,765,node765
85,766,node766
0,767,node767
0,768,node768
0,769,node769
22,770,node770
16,771,node771
0,772,node772
0,773,node773
37,774,node774
23,775,node775
22,776,node776
13,777,node777
109,778,node778
42,779,node779
0,780,node780
0,781,node781
0,782,node782
0,783,node783
0,784,node784
8,785,node785
34,786,node786
0,787,node787
13,788,node788
10,789,node789
27,790,node790
16,791,node791
69,792,node792
0,793,node793
0,794,node794
0,795,node795
0,796,node796
0,797,node797
0,798,node798
28,799,node799
0,800,node800
0,801,node801
150,802,node802
8,803,node803
9,804,node804
0,805,node805
6,806,node806
0,807,node807
0,808,node808
0,809,node809
47,810,node810
8,811,node811
34,812,node812
49,813,node813
0,814,node814
0,815,node815
1,816,node816
0,817,node817
0,818,node818
0,819,node819
3,820,node820
0,821,node821
0,822,node822
68,823,node823
0,824,node824
10,825,node825
0,826,node826
4,827,node827
0,828,node828
0,829,node829
13,830,node830
0,831,node831
15,832,node832
0,833,node833
8,834,node834
7,835,node835
0,836,node836
13,837,node837
0,838,node838
0,839,node839
8,840,node840
0,841,node841
0,842,node842
0,843,node843
5,844,node844
8,845,node845
0,846,node846
12,847,node847
0,848,node848
23,849,node849
11,850,node850
0,851,node851
0,852,node852
9,853,node853
16,854,node854
9,855,node855
0,856,node856
13,857,node857
0,858,node858
0,859,node859
0,860,node860
7,861,node861
11,862,node862
0,863,node863
28,864,node864
7,865,node865
0,866,node866
0,867,node867
0,868,node868
8,869,node869
7,870,node870
11,871,node871
11,872,node872
7,873,node873
13,874,node874
11,875,node875
10,876,node876
4,877,node877
13,878,node878
11,879,node879
24,880,node880
26,881,node881
30,882,node882
14,883,node883
33,884,node884
13,885,node885
18,886,node886
34,887,node887
39,888,node888
42,889,node889
93,890,node890
40,891,node891
56,892,node892
67,893,node893
45,894,node894
57,895,node895
95,896,node896
0,897,node897
194,898,node898
0,899,node899
0,900,node900
0,901,node901
20,902,node902
5,903,node903
20,904,node904
0,905,node905
0,906,node906
0,907,node907
7,908,node908
9,909,node909
0,910,node910
11,911,node911
20,912,node912
34,913,node913
25,914,node914
4,915,node915
20,916,node916
21,917,node917
27,918,node918
18,919,node919
43,920,node920
36,921,node921
29,922,node922
27,923,node923
22,924,node924
16,925,node925
32,926,node926
32,927,node927
17,928,node928
287,929,node929
19,930,node930
13,931,node931
20,932,node932
17,933,node933
44,934,node934
28,935,node935
19,936,node936
24,937,node937
11,938,node938
35,939,node939
12,940,node940
31,941,node941
24,942,node942
18,943,node943
15,944,node944
16,945,node945
18,946,node946
11,947,node947
16,948,node948
17,949,node949
16,950,node950
16,951,node951
13,952,node952
16,953,node953
8,954,node954
12,955,node955
21,956,node956
20,957,node957
23,958,node958
13,959,node959
11,960,node960
12,961,node961
20,962,node962
18,963,node963
12,964,node964
21,965,node965
16,966,node966
18,967,node967
38,968,node968
32,969,node969
42,970,node970
42,971,node971
103,972,node972
10,973,node973
22,974,node974
19,975,node975
22,976,node976
15,977,node977
32,978,node978
30,979,node979
30,980,node980
66,981,node981
19,982,node982
33,983,node983
36,984,node984
21,985,node985
17,986,node986
22,987,node987
61,988,node988
33,989,node989
24,990,node990
13,991,node991
17,992,node992
32,993,node993
20,994,node994
9,995,node995
36,996,node996
26,997,node997
8,998,node998
37,999,node999
31,1000,node1000
14,1001,node1001
41,1002,node1002
33,1003,node1003
34,1004,node1004
47,1005,node1005
36,1006,node1006
37,1007,node1007
5,1008,node1008
9,1009,node1009
10,1010,node1010
9,1011,node1011
9,1012,node1012
0,1013,node1013
8,1014,node1014
8,1015,node1015
5,1016,node1016
6,1017,node1017
10,1018,node1018
8,1019,node1019
5,1020,node1020
5,1021,node1021
10,1022,node1022
6,1023,node1023
7,1024,node1024
6,1025,node1025
0,1026,node1026
8,1027,node1027
4,1028,node1028
4,1029,node1029
10,1030,node1030
4,1031,node1031
7,1032,node1032
0,1033,node1033
0,1034,node1034
9,1035,node1035
5,1036,node1036
10,1037,node1037
0,1038,node1038
0,1039,node1039
0,1040,node1040
0,1041,node1041
42,1042,node1042
0,1043,node1043
0,1044,node1044
21,1045,node1045
38,1046,node1046
88,1047,node1047
47,1048,node1048
248,1049,node1049
8,1050,node1050
0,1051,node1051
801,1052,node1052
0,1053,node1053
156,1054,node1054
27,1055,node1055
67,1056,node1056
152,1057,node1057
42,1058,node1058
0,1059,node1059
0,1060,node1060
240,1061,node1061
0,1062,node1062
95,1063,node1063
10,1064,node1064
0,1065,node1065
812,1066,node1066
607,1067,node1067
191,1068,node1068
0,1069,node1069
31,1070,node1070
0,1071,node1071
11,1072,node1072
10,1073,node1073
9,1074,node1074
13,1075,node1075
12,1076,node1076
7,1077,node1077
12,1078,node1078
10,1079,node1079
29,1080,node1080
17,1081,node1081
249,1082,node1082
15,1083,node1083
17,1084,node1084
23,1085,node1085
344,1086,node1086
14,1087,node1087
30,1088,node1088
27,1089,node1089
37,1090,node1090
19,1091,node1091
22,1092,node1092
42,1093,node1093
32,1094,node1094
51,1095,node1095
16,1096,node1096
13,1097,node1097
13,1098,node1098
10,1099,node1099
11,1100,node1100
11,1101,node1101
11,1102,node1102
11,1103,node1103
38,1104,node1104
0,1105,node1105
0,1106,node1106
7,1107,node1107
5,1108,node1108
129,1109,node1109
11,1110,node1110
0,1111,node1111
143,1112,node1112
16,1113,node1113
0,1114,node1114
9,1115,node1115
20,1116,node1116
0,1117,node1117
16,1118,node1118
49,1119,node1119
119,1120,node1120
0,1121,node1121
10,1122,node1122
171,1123,node1123
14,1124,node1124
0,1125,node1125
7,1126,node1126
47,1127,node1127
114,1128,node1128
21,1129,node1129
0,1130,node1130
0,1131,node1131
31,1132,node1132
15,1133,node1133
0,1134,node1134
0,1135,node1135
23,1136,node1136
6,1137,node1137
0,1138,node1138
0,1139,node1139
0,1140,node1140
0,1141,node1141
20,1142,node1142
10,1143,node1143
9,1144,node1144
7,1145,node1145
6,1146,node1146
9,1147,node1147
9,1148,node1148
8,1149,node1149
6,1150,node1150
9,1151,node1151
6,1152,node1152
13,1153,node1153
12,1154,node1154
11,1155,node1155
11,1156,node1156
10,1157,node1157
8,1158,node1158
11,1159,node1159
8,1160,node1160
8,1161,node1161
7,1162,node1162
8,1163,node1163
7,1164,node1164
8,1165,node1165
7,1166,node1166
7,1167,node1167
10,1168,node1168
10,1169,node1169
10,1170,node1170
10,1171,node1171
13,1172,node1172
13,1173,node1173
13,1174,node1174
13,1175,node1175
50,1176,node1176
57,1177,node1177
40,1178,node1178
54,1179,node1179
52,1180,node1180
56,1181,node1181
54,1182,node1182
55,1183,node1183
17,1184,node1184
25,1185,node1185
25,1186,node1186
22,1187,node1187
22,1188,node1188
18,1189,node1189
19,1190,node1190
21,1191,node1191
7,1192,node1192
7,1193,node1193
8,1194,node1194
7,1195,node1195
8,1196,node1196
7,1197,node1197
8,1198,node1198
7,1199,node1199
13,1200,node1200
17,1201,node1201
12,1202,node1202
17,1203,node1203
13,1204,node1204
15,1205,node1205
14,1206,node1206
15,1207,node1207
35,1208,node1208
39,1209,node1209
36,1210,node1210
35,1211,node1211
19,1212,node1212
38,1213,node1213
33,1214,node1214
34,1215,node1215
23,1216,node1216
19,1217,node1217
24,1218,node1218
103,1219,node1219
0,1220,node1220
7,1221,node1221
0,1222,node1222
0,1223,node1223
11,1224,node1224
14,1225,node1225
13,1226,node1226
40,1227,node1227
18,1228,node1228
10,1229,node1229
63,1230,node1230
2,1231,node1231
0,1232,node1232
0,1233,node1233
35,1234,node1234
12,1235,node1235
23,1236,node1236
5,1237,node1237
9,1238,node1238
2,1239,node1239
10,1240,node1240
11,1241,node1241
22,1242,node1242
0,1243,node1243
0,1244,node1244
91,1245,node1245
11,1246,node1246
14,1247,node1247
24,1248,node1248
0,1249,node1249
14,1250,node1250
6,1251,node1251
0,1252,node1252
9,1253,node1253
20,1254,node1254
0,1255,node1255
0,1256,node1256
0,1257,node1257
159,1258,node1258
19,1259,node1259
1,1260,node1260
0,1261,node1261
73,1262,node1262
6,1263,node1263
0,1264,node1264
7,1265,node1265
2,1266,node1266
8,1267,node1267
31,1268,node1268
24,1269,node1269
17,1270,node1270
11,1271,node1271
125,1272,node1272
14,1273,node1273
0,1274,node1274
36,1275,node1275
13,1276,node1276
22,1277,node1277
5,1278,node1278
4,1279,node1279
0,1280,node1280
18,1281,node1281
28,1282,node1282
7,1283,node1283
0,1284,node1284
19,1285,node1285
2,1286,node1286
8,1287,node1287
12,1288,node1288
12,1289,node1289
0,1290,node1290
129,1291,node1291
22,1292,node1292
10,1293,node1293
197,1294,node1294
16,1295,node1295
39,1296,node1296
5,1297,node1297
13,1298,node1298
11,1299,node1299
-8,1300,node1300
149,1301,node1301
2,1302,node1302
166,1303,node1303
6,1304,node1304
23,1305,node1305
4,1306,node1306
14,1307,node1307
27,1308,node1308
23,1309,node1309
0,1310,node1310
68,1311,node1311
7,1312,node1312
138,1313,node1313
20,1314,node1314
16,1315,node1315
2,1316,node1316
39,1317,node1317
142,1318,node1318
58,1319,node1319
14,1320,node1320
16,1321,node1321
17,1322,node1322
8,1323,node1323
57,1324,node1324
9,1325,node1325
100,1326,node1326
9,1327,node1327
0,1328,node1328
0,1329,node1329
13,1330,node1330
119,1331,node1331
18,1332,node1332
8,1333,node1333
0,1334,node1334
7,1335,node1335
152,1336,node1336
0,1337,node1337
66,1338,node1338
65,1339,node1339
0,1340,node1340
0,1341,node1341
0,1342,node1342
95,1343,node1343
10,1344,node1344
0,1345,node1345
0,1346,node1346
7,1347,node1347
0,1348,node1348
6,1349,node1349
190,1350,node1350
75,1351,node1351
43,1352,node1352
5,1353,node1353
1,1354,node1354
14,1355,node1355
5,1356,node1356
19,1357,node1357
22,1358,node1358
12,1359,node1359
0,1360,node1360
0,1361,node1361
4,1362,node1362
0,1363,node1363
0,1364,node1364
19,1365,node1365
31,1366,node1366
151,1367,node1367
6,1368,node1368
34,1369,node1369
85,1370,node1370
8,1371,node1371
6,1372,node1372
14,1373,node1373
15,1374,node1374
46,1375,node1375
220,1376,node1376
121,1377,node1377
9,1378,node1378
24,1379,node1379
14,1380,node1380
9,1381,node1381
230,1382,node1382
14,1383,node1383
0,1384,node1384
0,1385,node1385
226,1386,node1386
15,1387,node1387
9,1388,node1388
19,1389,node1389
37,1390,node1390
92,1391,node1391
12,1392,node1392
0,1393,node1393
21,1394,node1394
13,1395,node1395
20,1396,node1396
2,1397,node1397
16,1398,node1398
60,1399,node1399
0,1400,node1400
11,1401,node1401
2,1402,node1402
182,1403,node1403
3,1404,node1404
9,1405,node1405
0,1406,node1406
5,1407,node1407
80,1408,node1408
3,1409,node1409
7,1410,node1410
3,1411,node1411
1,1412,node1412
8,1413,node1413
39,1414,node1414
6,1415,node1415
42,1416,node1416
26,1417,node1417
12,1418,node1418
277,1419,node1419
74,1420,node1420
8,1421,node1421
65,1422,node1422
9,1423,node1423
198,1424,node1424
6,1425,node1425
29,1426,node1426
0,1427,node1427
7,1428,node1428
16,1429,node1429
0,1430,node1430
0,1431,node1431
22,1432,node1432
5,1433,node1433
72,1434,node1434
200,1435,node1435
226,1436,node1436
23,1437,node1437
11,1438,node1438
7,1439,node1439
7,1440,node1440
16,1441,node1441
8,1442,node1442
8,1443,node1443
4,1444,node1444
18,1445,node1445
0,1446,node1446
26,1447,node1447
0,1448,node1448
18,1449,node1449
35,1450,node1450
9,1451,node1451
0,1452,node1452
5,1453,node1453
116,1454,node1454
0,1455,node1455
9,1456,node1456
69,1457,node1457
22,1458,node1458
0,1459,node1459
0,1460,node1460
0,1461,node1461
6,1462,node1462
0,1463,node1463
30,1464,node1464
7,1465,node1465
10,1466,node1466
8,1467,node1467
105,1468,node1468
236,1469,node1469
196,1470,node1470
4,1471,node1471
0,1472,node1472
136,1473,node1473
0,1474,node1474
0,1475,node1475
9,1476,node1476
0,1477,node1477
0,1478,node1478
16,1479,node1479
146,1480,node1480
83,1481,node1481
6,1482,node1482
129,1483,node1483
19,1484,node1484
142,1485,node1485
5,1486,node1486
110,1487,node1487
23,1488,node1488
19,1489,node1489
33,1490,node1490
7,1491,node1491
17,1492,node1492
0,1493,node1493
27,1494,node1494
10,1495,node1495
29,1496,node1496
10,1497,node1497
92,1498,node1498
6,1499,node1499
178,1500,node1500
53,1501,node1501
0,1502,node1502
5,1503,node1503
7,1504,node1504
147,1505,node1505
60,1506,node1506
0,1507,node1507
19,1508,node1508
292,1509,node1509
21,1510,node1510
39,1511,node1511
5,1512,node1512
0,1513,node1513
100,1514,node1514
0,1515,node1515
31,1516,node1516
49,1517,node1517
25,1518,node1518
15,1519,node1519
0,1520,node1520
4,1521,node1521
10,1522,node1522
164,1523,node1523
92,1524,node1524
6,1525,node1525
8,1526,node1526
1,1527,node1527
24,1528,node1528
15,1529,node1529
0,1530,node1530
80,1531,node1531
29,1532,node1532
5,1533,node1533
14,1534,node1534
24,1535,node1535
3,1536,node1536
143,1537,node1537
7,1538,node1538
29,1539,node1539
18,1540,node1540
13,1541,node1541
22,1542,node1542
7,1543,node1543
2,1544,node1544
34,1545,node1545
30,1546,node1546
5,1547,node1547
20,1548,node1548
9,1549,node1549
2,1550,node1550
25,1551,node1551
125,1552,node1552
0,1553,node1553
9,1554,node1554
20,1555,node1555
53,1556,node1556
0,1557,node1557
27,1558,node1558
17,1559,node1559
0,1560,node1560
25,1561,node1561
33,1562,node1562
3,1563,node1563
5,1564,node1564
6,1565,node1565
30,1566,node1566
219,1567,node1567
61,1568,node1568
0,1569,node1569
7,1570,node1570
224,1571,node1571
103,1572,node1572
265,1573,node1573
37,1574,node1574
0,1575,node1575
12,1576,node1576
5,1577,node1577
7,1578,node1578
6,1579,node1579
38,1580,node1580
126,1581,node1581
7,1582,node1582
102,1583,node1583
13,1584,node1584
177,1585,node1585
8,1586,node1586
173,1587,node1587
0,1588,node1588
28,1589,node1589
48,1590,node1590
55,1591,node1591
6,1592,node1592
14,1593,node1593
24,1594,node1594
3,1595,node1595
5,1596,node1596
25,1597,node1597
177,1598,node1598
0,1599,node1599
10,1600,node1600
19,1601,node1601
22,1602,node1602
0,1603,node1603
0,1604,node1604
10,1605,node1605
20,1606,node1606
11,1607,node1607
16,1608,node1608
2,1609,node1609
8,1610,node1610
141,1611,node1611
19,1612,node1612
142,1613,node1613
18,1614,node1614
0,1615,node1615
15,1616,node1616
12,1617,node1617
51,1618,node1618
0,1619,node1619
97,1620,node1620
0,1621,node1621
110,1622,node1622
10,1623,node1623
8,1624,node1624
7,1625,node1625
6,1626,node1626
4,1627,node1627
25,1628,node1628
60,1629,node1629
8,1630,node1630
7,1631,node1631
162,1632,node1632
23,1633,node1633
20,1634,node1634
127,1635,node1635
16,1636,node1636
0,1637,node1637
11,1638,node1638
7,1639,node1639
0,1640,node1640
0,1641,node1641
37,1642,node1642
6,1643,node1643
0,1644,node1644
8,1645,node1645
46,1646,node1646
17,1647,node1647
41,1648,node1648
0,1649,node1649
2,1650,node1650
106,1651,node1651
79,1652,node1652
0,1653,node1653
4,1654,node1654
0,1655,node1655
163,1656,node1656
31,1657,node1657
18,1658,node1658
5,1659,node1659
25,1660,node1660
129,1661,node1661
7,1662,node1662
0,1663,node1663
30,1664,node1664
0,1665,node1665
6,1666,node1666
14,1667,node1667
0,1668,node1668
27,1669,node1669
3,1670,node1670
0,1671,node1671
7,1672,node1672
7,1673,node1673
107,1674,node1674
136,1675,node1675
0,1676,node1676
0,1677,node1677
94,1678,node1678
7,1679,node1679
9,1680,node1680
9,1681,node1681
21,1682,node1682
0,1683,node1683
6,1684,node1684
5,1685,node1685
155,1686,node1686
0,1687,node1687
28,1688,node1688
26,1689,node1689
24,1690,node1690
13,1691,node1691
22,1692,node1692
155,1693,node1693
7,1694,node1694
6,1695,node1695
5,1696,node1696
20,1697,node1697
25,1698,node1698
0,1699,node1699
36,1700,node1700
0,1701,node1701
108,1702,node1702
4,1703,node1703
14,1704,node1704
26,1705,node1705
9,1706,node1706
212,1707,node1707
6,1708,node1708
0,1709,node1709
42,1710,node1710
28,1711,node1711
148,1712,node1712
11,1713,node1713
136,1714,node1714
12,1715,node1715
0,1716,node1716
0,1717,node1717
9,1718,node1718
26,1719,node1719
13,1720,node1720
6,1721,node1721
171,1722,node1722
5,1723,node1723
3,1724,node1724
9,1725,node1725
26,1726,node1726
4,1727,node1727
31,1728,node1728
22,1729,node1729
7,1730,node1730
0,1731,node1731
244,1732,node1732
27,1733,node1733
0,1734,node1734
13,1735,node1735
179,1736,node1736
78,1737,node1737
16,1738,node1738
8,1739,node1739
6,1740,node1740
8,1741,node1741
30,1742,node1742
2,1743,node1743
6,1744,node1744
0,1745,node1745
0,1746,node1746
5,1747,node1747
6,1748,node1748
0,1749,node1749
9,1750,node1750
61,1751,node1751
5,1752,node1752
27,1753,node1753
154,1754,node1754
6,1755,node1755
14,1756,node1756
21,1757,node1757
5,1758,node1758
10,1759,node1759
0,1760,node1760
8,1761,node1761
22,1762,node1762
0,1763,node1763
6,1764,node1764
111,1765,node1765
27,1766,node1766
69,1767,node1767
17,1768,node1768
36,1769,node1769
14,1770,node1770
2,1771,node1771
11,1772,node1772
19,1773,node1773
0,1774,node1774
