elevation,system:index,name
37,337,node337
37,338,node338
37,339,node339
37,340,node340
37,341,node341
37,342,node342
37,343,node343
37,344,node344
37,345,node345
37,346,node346
37,347,node347
37,348,node348
37,349,node349
37,350,node350
37,351,node351
35,352,node352
35,353,node353
41,354,node354
39,355,node355
36,356,node356
34,357,node357
32,358,node358
37,359,node359
37,360,node360
37,361,node361
37,362,node362
37,363,node363
37,364,node364
37,365,node365
37,366,node366
37,367,node367
38,368,node368
37,369,node369
29,370,node370
32,371,node371
37,372,node372
38,373,node373
36,374,node374
38,375,node375
37,376,node376
37,377,node377
37,378,node378
37,379,node379
37,380,node380
37,381,node381
37,382,node382
37,383,node383
36,384,node384
38,385,node385
37,386,node386
31,387,node387
37,388,node388
37,389,node389
36,390,node390
38,391,node391
37,392,node392
37,393,node393
37,394,node394
37,395,node395
37,396,node396
37,397,node397
37,398,node398
37,399,node399
37,400,node400
37,401,node401
37,402,node402
37,403,node403
37,404,node404
37,405,node405
37,406,node406
37,407,node407
37,408,node408
37,409,node409
37,410,node410
37,411,node411
37,412,node412
37,413,node413
37,414,node414
37,415,node415
37,416,node416
37,417,node417
37,418,node418
37,419,node419
37,420,node420
37,421,node421
37,422,node422
37,423,node423
37,424,node424
37,425,node425
37,426,node426
37,427,node427
37,428,node428
37,429,node429
37,430,node430
37,431,node431
37,432,node432
37,433,node433
37,434,node434
37,435,node435
37,436,node436
37,437,node437
37,438,node438
37,439,node439
37,440,node440
37,441,node441
37,442,node442
37,443,node443
37,444,node444
37,445,node445
37,446,node446
37,447,node447
37,448,node448
37,449,node449
37,450,node450
37,451,node451
37,452,node452
37,453,node453
37,454,node454
37,455,node455
36,456,node456
32,457,node457
38,458,node458
42,459,node459
37,460,node460
36,461,node461
38,462,node462
31,463,node463
43,464,node464
38,465,node465
39,466,node466
42,467,node467
42,468,node468
41,469,node469
37,470,node470
32,471,node471
37,472,node472
39,473,node473
38,474,node474
34,475,node475
29,476,node476
40,477,node477
37,478,node478
45,479,node479
37,480,node480
37,481,node481
37,482,node482
37,483,node483
37,484,node484
37,485,node485
37,486,node486
37,487,node487
37,488,node488
37,489,node489
37,490,node490
37,491,node491
37,492,node492
37,493,node493
37,494,node494
37,495,node495
35,496,node496
41,497,node497
39,498,node498
40,499,node499
36,500,node500
36,501,node501
35,502,node502
32,503,node503
36,504,node504
37,505,node505
36,506,node506
38,507,node507
27,508,node508
32,509,node509
38,510,node510
40,511,node511
36,512,node512
49,513,node513
44,514,node514
37,515,node515
45,516,node516
35,517,node517
40,518,node518
34,519,node519
38,520,node520
41,521,node521
44,522,node522
40,523,node523
40,524,node524
35,525,node525
42,526,node526
32,527,node527
42,528,node528
39,529,node529
38,530,node530
42,531,node531
43,532,node532
43,533,node533
43,534,node534
40,535,node535
37,536,node536
37,537,node537
37,538,node538
37,539,node539
37,540,node540
37,541,node541
37,542,node542
37,543,node543
39,544,node544
40,545,node545
40,546,node546
35,547,node547
37,548,node548
38,549,node549
36,550,node550
35,551,node551
38,552,node552
27,553,node553
40,554,node554
40,555,node555
35,556,node556
37,557,node557
38,558,node558
37,559,node559
38,560,node560
31,561,node561
35,562,node562
35,563,node563
35,564,node564
40,565,node565
35,566,node566
37,567,node567
37,568,node568
43,569,node569
38,570,node570
34,571,node571
35,572,node572
39,573,node573
40,574,node574
42,575,node575
45,576,node576
46,577,node577
49,578,node578
28,579,node579
39,580,node580
34,581,node581
35,582,node582
48,583,node583
36,584,node584
39,585,node585
42,586,node586
35,587,node587
35,588,node588
46,589,node589
36,590,node590
33,591,node591
34,592,node592
39,593,node593
39,594,node594
41,595,node595
36,596,node596
38,597,node597
36,598,node598
42,599,node599
42,600,node600
40,601,node601
37,602,node602
37,603,node603
34,604,node604
36,605,node605
32,606,node606
35,607,node607
45,608,node608
38,609,node609
38,610,node610
46,611,node611
37,612,node612
37,613,node613
36,614,node614
36,615,node615
37,616,node616
37,617,node617
37,618,node618
37,619,node619
37,620,node620
37,621,node621
37,622,node622
37,623,node623
37,624,node624
37,625,node625
37,626,node626
37,627,node627
37,628,node628
37,629,node629
37,630,node630
37,631,node631
27,632,node632
40,633,node633
42,634,node634
35,635,node635
45,636,node636
42,637,node637
36,638,node638
40,639,node639
65,640,node640
75,641,node641
65,642,node642
75,643,node643
75,644,node644
65,645,node645
65,646,node646
75,647,node647
13,648,node648
77,649,node649
98,650,node650
22,651,node651
43,652,node652
99,653,node653
99,654,node654
20,655,node655
75,656,node656
75,657,node657
75,658,node658
65,659,node659
75,660,node660
65,661,node661
75,662,node662
75,663,node663
75,664,node664
75,665,node665
65,666,node666
65,667,node667
75,668,node668
75,669,node669
75,670,node670
75,671,node671
75,672,node672
65,673,node673
75,674,node674
75,675,node675
65,676,node676
75,677,node677
75,678,node678
75,679,node679
75,680,node680
75,681,node681
65,682,node682
75,683,node683
75,684,node684
65,685,node685
75,686,node686
75,687,node687
75,688,node688
65,689,node689
75,690,node690
75,691,node691
65,692,node692
75,693,node693
65,694,node694
65,695,node695
75,696,node696
75,697,node697
75,698,node698
75,699,node699
65,700,node700
75,701,node701
75,702,node702
65,703,node703
75,704,node704
65,705,node705
65,706,node706
75,707,node707
65,708,node708
65,709,node709
65,710,node710
65,711,node711
41,712,node712
44,713,node713
41,714,node714
44,715,node715
46,716,node716
46,717,node717
44,718,node718
46,719,node719
8,720,node720
7,721,node721
88,722,node722
46,723,node723
18,724,node724
48,725,node725
17,726,node726
77,727,node727
41,728,node728
46,729,node729
41,730,node730
44,731,node731
44,732,node732
46,733,node733
41,734,node734
41,735,node735
50,736,node736
11,737,node737
66,738,node738
41,739,node739
293,740,node740
12,741,node741
6,742,node742
71,743,node743
41,744,node744
46,745,node745
46,746,node746
46,747,node747
44,748,node748
41,749,node749
46,750,node750
46,751,node751
75,752,node752
75,753,node753
65,754,node754
65,755,node755
75,756,node756
75,757,node757
65,758,node758
75,759,node759
46,760,node760
46,761,node761
44,762,node762
46,763,node763
41,764,node764
46,765,node765
44,766,node766
46,767,node767
46,768,node768
41,769,node769
46,770,node770
44,771,node771
44,772,node772
46,773,node773
44,774,node774
44,775,node775
46,776,node776
46,777,node777
41,778,node778
41,779,node779
41,780,node780
44,781,node781
46,782,node782
46,783,node783
75,784,node784
75,785,node785
65,786,node786
65,787,node787
75,788,node788
75,789,node789
75,790,node790
75,791,node791
15,792,node792
7,793,node793
39,794,node794
39,795,node795
12,796,node796
121,797,node797
26,798,node798
15,799,node799
10,800,node800
11,801,node801
37,802,node802
38,803,node803
77,804,node804
10,805,node805
101,806,node806
12,807,node807
9,808,node808
71,809,node809
56,810,node810
33,811,node811
37,812,node812
39,813,node813
8,814,node814
5,815,node815
115,816,node816
31,817,node817
46,818,node818
12,819,node819
67,820,node820
93,821,node821
64,822,node822
70,823,node823
46,824,node824
41,825,node825
44,826,node826
41,827,node827
44,828,node828
41,829,node829
46,830,node830
44,831,node831
46,832,node832
44,833,node833
46,834,node834
46,835,node835
46,836,node836
44,837,node837
44,838,node838
41,839,node839
41,840,node840
46,841,node841
41,842,node842
46,843,node843
44,844,node844
44,845,node845
41,846,node846
46,847,node847
41,848,node848
6,849,node849
16,850,node850
37,851,node851
19,852,node852
13,853,node853
14,854,node854
18,855,node855
61,856,node856
61,857,node857
61,858,node858
61,859,node859
61,860,node860
61,861,node861
61,862,node862
61,863,node863
46,864,node864
44,865,node865
44,866,node866
44,867,node867
44,868,node868
44,869,node869
41,870,node870
44,871,node871
13,872,node872
50,873,node873
25,874,node874
16,875,node875
64,876,node876
50,877,node877
27,878,node878
30,879,node879
84,880,node880
55,881,node881
60,882,node882
58,883,node883
127,884,node884
68,885,node885
18,886,node886
7,887,node887
46,888,node888
41,889,node889
44,890,node890
46,891,node891
46,892,node892
44,893,node893
41,894,node894
46,895,node895
44,896,node896
44,897,node897
46,898,node898
46,899,node899
41,900,node900
46,901,node901
46,902,node902
44,903,node903
26,904,node904
227,905,node905
90,906,node906
11,907,node907
72,908,node908
8,909,node909
11,910,node910
108,911,node911
46,912,node912
44,913,node913
46,914,node914
41,915,node915
41,916,node916
46,917,node917
44,918,node918
41,919,node919
21,920,node920
166,921,node921
12,922,node922
10,923,node923
47,924,node924
28,925,node925
45,926,node926
38,927,node927
44,928,node928
46,929,node929
41,930,node930
44,931,node931
46,932,node932
41,933,node933
44,934,node934
46,935,node935
46,936,node936
44,937,node937
44,938,node938
46,939,node939
44,940,node940
46,941,node941
41,942,node942
41,943,node943
44,944,node944
46,945,node945
46,946,node946
44,947,node947
46,948,node948
46,949,node949
46,950,node950
46,951,node951
46,952,node952
44,953,node953
46,954,node954
46,955,node955
44,956,node956
46,957,node957
44,958,node958
46,959,node959
59,960,node960
112,961,node961
80,962,node962
8,963,node963
5,964,node964
17,965,node965
8,966,node966
12,967,node967
10,968,node968
96,969,node969
12,970,node970
32,971,node971
70,972,node972
28,973,node973
18,974,node974
47,975,node975
46,976,node976
46,977,node977
44,978,node978
41,979,node979
46,980,node980
41,981,node981
44,982,node982
44,983,node983
36,984,node984
51,985,node985
179,986,node986
11,987,node987
14,988,node988
40,989,node989
192,990,node990
22,991,node991
9,992,node992
8,993,node993
27,994,node994
25,995,node995
42,996,node996
9,997,node997
59,998,node998
77,999,node999
46,1000,node1000
46,1001,node1001
46,1002,node1002
44,1003,node1003
46,1004,node1004
41,1005,node1005
46,1006,node1006
46,1007,node1007
47,1008,node1008
64,1009,node1009
83,1010,node1010
14,1011,node1011
13,1012,node1012
49,1013,node1013
47,1014,node1014
86,1015,node1015
46,1016,node1016
46,1017,node1017
46,1018,node1018
44,1019,node1019
41,1020,node1020
46,1021,node1021
44,1022,node1022
46,1023,node1023
14,1024,node1024
112,1025,node1025
36,1026,node1026
62,1027,node1027
49,1028,node1028
27,1029,node1029
71,1030,node1030
45,1031,node1031
41,1032,node1032
41,1033,node1033
46,1034,node1034
46,1035,node1035
46,1036,node1036
44,1037,node1037
44,1038,node1038
46,1039,node1039
44,1040,node1040
46,1041,node1041
41,1042,node1042
46,1043,node1043
44,1044,node1044
46,1045,node1045
44,1046,node1046
46,1047,node1047
75,1048,node1048
65,1049,node1049
65,1050,node1050
75,1051,node1051
65,1052,node1052
65,1053,node1053
65,1054,node1054
65,1055,node1055
17,1056,node1056
8,1057,node1057
70,1058,node1058
20,1059,node1059
11,1060,node1060
10,1061,node1061
81,1062,node1062
59,1063,node1063
44,1064,node1064
44,1065,node1065
46,1066,node1066
44,1067,node1067
44,1068,node1068
46,1069,node1069
41,1070,node1070
46,1071,node1071
54,1072,node1072
78,1073,node1073
18,1074,node1074
16,1075,node1075
41,1076,node1076
26,1077,node1077
36,1078,node1078
8,1079,node1079
41,1080,node1080
41,1081,node1081
44,1082,node1082
44,1083,node1083
41,1084,node1084
44,1085,node1085
41,1086,node1086
44,1087,node1087
16,1088,node1088
15,1089,node1089
14,1090,node1090
64,1091,node1091
44,1092,node1092
80,1093,node1093
60,1094,node1094
9,1095,node1095
15,1096,node1096
13,1097,node1097
25,1098,node1098
46,1099,node1099
30,1100,node1100
21,1101,node1101
12,1102,node1102
21,1103,node1103
12,1104,node1104
52,1105,node1105
48,1106,node1106
142,1107,node1107
13,1108,node1108
33,1109,node1109
15,1110,node1110
20,1111,node1111
15,1112,node1112
19,1113,node1113
39,1114,node1114
41,1115,node1115
15,1116,node1116
16,1117,node1117
53,1118,node1118
19,1119,node1119
55,1120,node1120
64,1121,node1121
17,1122,node1122
11,1123,node1123
18,1124,node1124
47,1125,node1125
7,1126,node1126
13,1127,node1127
101,1128,node1128
111,1129,node1129
109,1130,node1130
118,1131,node1131
114,1132,node1132
107,1133,node1133
115,1134,node1134
120,1135,node1135
63,1136,node1136
63,1137,node1137
63,1138,node1138
63,1139,node1139
63,1140,node1140
63,1141,node1141
63,1142,node1142
63,1143,node1143
1433,1144,node1144
1020,1145,node1145
1404,1146,node1146
1022,1147,node1147
975,1148,node1148
933,1149,node1149
1090,1150,node1150
1149,1151,node1151
90,1152,node1152
86,1153,node1153
90,1154,node1154
87,1155,node1155
89,1156,node1156
88,1157,node1157
82,1158,node1158
89,1159,node1159
89,1160,node1160
90,1161,node1161
88,1162,node1162
87,1163,node1163
88,1164,node1164
86,1165,node1165
85,1166,node1166
86,1167,node1167
84,1168,node1168
90,1169,node1169
90,1170,node1170
85,1171,node1171
88,1172,node1172
90,1173,node1173
88,1174,node1174
89,1175,node1175
90,1176,node1176
85,1177,node1177
85,1178,node1178
89,1179,node1179
87,1180,node1180
91,1181,node1181
90,1182,node1182
88,1183,node1183
91,1184,node1184
88,1185,node1185
80,1186,node1186
84,1187,node1187
91,1188,node1188
86,1189,node1189
85,1190,node1190
85,1191,node1191
85,1192,node1192
85,1193,node1193
89,1194,node1194
89,1195,node1195
90,1196,node1196
86,1197,node1197
91,1198,node1198
90,1199,node1199
73,1200,node1200
73,1201,node1201
73,1202,node1202
73,1203,node1203
72,1204,node1204
71,1205,node1205
71,1206,node1206
73,1207,node1207
44,1208,node1208
52,1209,node1209
49,1210,node1210
58,1211,node1211
73,1212,node1212
36,1213,node1213
88,1214,node1214
58,1215,node1215
49,1216,node1216
31,1217,node1217
479,1218,node1218
95,1219,node1219
50,1220,node1220
238,1221,node1221
22,1222,node1222
54,1223,node1223
73,1224,node1224
73,1225,node1225
72,1226,node1226
65,1227,node1227
72,1228,node1228
62,1229,node1229
72,1230,node1230
67,1231,node1231
68,1232,node1232
73,1233,node1233
67,1234,node1234
58,1235,node1235
73,1236,node1236
72,1237,node1237
71,1238,node1238
65,1239,node1239
73,1240,node1240
63,1241,node1241
71,1242,node1242
70,1243,node1243
66,1244,node1244
72,1245,node1245
72,1246,node1246
72,1247,node1247
68,1248,node1248
73,1249,node1249
73,1250,node1250
65,1251,node1251
71,1252,node1252
72,1253,node1253
71,1254,node1254
73,1255,node1255
1004,1256,node1256
77,1257,node1257
141,1258,node1258
75,1259,node1259
279,1260,node1260
719,1261,node1261
80,1262,node1262
37,1263,node1263
70,1264,node1264
73,1265,node1265
63,1266,node1266
71,1267,node1267
67,1268,node1268
67,1269,node1269
72,1270,node1270
70,1271,node1271
838,1272,node1272
90,1273,node1273
62,1274,node1274
41,1275,node1275
77,1276,node1276
162,1277,node1277
131,1278,node1278
256,1279,node1279
132,1280,node1280
40,1281,node1281
83,1282,node1282
49,1283,node1283
64,1284,node1284
24,1285,node1285
499,1286,node1286
44,1287,node1287
49,1288,node1288
25,1289,node1289
9,1290,node1290
46,1291,node1291
39,1292,node1292
70,1293,node1293
108,1294,node1294
395,1295,node1295
71,1296,node1296
70,1297,node1297
73,1298,node1298
67,1299,node1299
71,1300,node1300
73,1301,node1301
59,1302,node1302
67,1303,node1303
37,1304,node1304
51,1305,node1305
101,1306,node1306
57,1307,node1307
47,1308,node1308
422,1309,node1309
63,1310,node1310
73,1311,node1311
72,1312,node1312
68,1313,node1313
68,1314,node1314
71,1315,node1315
58,1316,node1316
71,1317,node1317
69,1318,node1318
59,1319,node1319
1003,1320,node1320
99,1321,node1321
421,1322,node1322
350,1323,node1323
68,1324,node1324
81,1325,node1325
270,1326,node1326
189,1327,node1327
211,1328,node1328
72,1329,node1329
57,1330,node1330
70,1331,node1331
77,1332,node1332
947,1333,node1333
437,1334,node1334
61,1335,node1335
73,1336,node1336
73,1337,node1337
59,1338,node1338
68,1339,node1339
71,1340,node1340
73,1341,node1341
68,1342,node1342
65,1343,node1343
202,1344,node1344
73,1345,node1345
168,1346,node1346
277,1347,node1347
77,1348,node1348
64,1349,node1349
91,1350,node1350
361,1351,node1351
288,1352,node1352
68,1353,node1353
314,1354,node1354
159,1355,node1355
444,1356,node1356
142,1357,node1357
48,1358,node1358
36,1359,node1359
64,1360,node1360
991,1361,node1361
447,1362,node1362
414,1363,node1363
43,1364,node1364
892,1365,node1365
45,1366,node1366
647,1367,node1367
192,1368,node1368
72,1369,node1369
68,1370,node1370
100,1371,node1371
71,1372,node1372
36,1373,node1373
556,1374,node1374
57,1375,node1375
290,1376,node1376
62,1377,node1377
92,1378,node1378
32,1379,node1379
53,1380,node1380
42,1381,node1381
35,1382,node1382
75,1383,node1383
29,1384,node1384
207,1385,node1385
186,1386,node1386
60,1387,node1387
83,1388,node1388
88,1389,node1389
39,1390,node1390
44,1391,node1391
68,1392,node1392
73,1393,node1393
71,1394,node1394
65,1395,node1395
73,1396,node1396
73,1397,node1397
71,1398,node1398
72,1399,node1399
72,1400,node1400
72,1401,node1401
72,1402,node1402
68,1403,node1403
71,1404,node1404
72,1405,node1405
72,1406,node1406
64,1407,node1407
63,1408,node1408
63,1409,node1409
30,1410,node1410
61,1411,node1411
32,1412,node1412
181,1413,node1413
879,1414,node1414
34,1415,node1415
68,1416,node1416
68,1417,node1417
68,1418,node1418
72,1419,node1419
68,1420,node1420
65,1421,node1421
68,1422,node1422
73,1423,node1423
26,1424,node1424
43,1425,node1425
61,1426,node1426
107,1427,node1427
4,1428,node1428
55,1429,node1429
73,1430,node1430
84,1431,node1431
67,1432,node1432
73,1433,node1433
71,1434,node1434
62,1435,node1435
63,1436,node1436
73,1437,node1437
72,1438,node1438
65,1439,node1439
73,1440,node1440
72,1441,node1441
67,1442,node1442
69,1443,node1443
73,1444,node1444
73,1445,node1445
73,1446,node1446
63,1447,node1447
73,1448,node1448
71,1449,node1449
71,1450,node1450
69,1451,node1451
73,1452,node1452
67,1453,node1453
73,1454,node1454
71,1455,node1455
39,1456,node1456
53,1457,node1457
394,1458,node1458
553,1459,node1459
42,1460,node1460
615,1461,node1461
12,1462,node1462
68,1463,node1463
208,1464,node1464
120,1465,node1465
35,1466,node1466
94,1467,node1467
220,1468,node1468
5,1469,node1469
213,1470,node1470
92,1471,node1471
71,1472,node1472
70,1473,node1473
73,1474,node1474
73,1475,node1475
72,1476,node1476
73,1477,node1477
72,1478,node1478
65,1479,node1479
56,1480,node1480
130,1481,node1481
25,1482,node1482
31,1483,node1483
74,1484,node1484
55,1485,node1485
43,1486,node1486
42,1487,node1487
95,1488,node1488
91,1489,node1489
70,1490,node1490
55,1491,node1491
88,1492,node1492
70,1493,node1493
63,1494,node1494
57,1495,node1495
84,1496,node1496
59,1497,node1497
691,1498,node1498
598,1499,node1499
89,1500,node1500
248,1501,node1501
40,1502,node1502
414,1503,node1503
71,1504,node1504
62,1505,node1505
68,1506,node1506
71,1507,node1507
65,1508,node1508
73,1509,node1509
67,1510,node1510
71,1511,node1511
35,1512,node1512
84,1513,node1513
983,1514,node1514
4,1515,node1515
65,1516,node1516
47,1517,node1517
504,1518,node1518
89,1519,node1519
69,1520,node1520
73,1521,node1521
71,1522,node1522
68,1523,node1523
72,1524,node1524
69,1525,node1525
67,1526,node1526
71,1527,node1527
67,1528,node1528
73,1529,node1529
67,1530,node1530
67,1531,node1531
71,1532,node1532
71,1533,node1533
73,1534,node1534
62,1535,node1535
73,1536,node1536
71,1537,node1537
72,1538,node1538
70,1539,node1539
65,1540,node1540
69,1541,node1541
59,1542,node1542
67,1543,node1543
70,1544,node1544
67,1545,node1545
73,1546,node1546
68,1547,node1547
71,1548,node1548
73,1549,node1549
72,1550,node1550
72,1551,node1551
63,1552,node1552
67,1553,node1553
62,1554,node1554
68,1555,node1555
68,1556,node1556
68,1557,node1557
58,1558,node1558
67,1559,node1559
146,1560,node1560
477,1561,node1561
34,1562,node1562
44,1563,node1563
623,1564,node1564
24,1565,node1565
77,1566,node1566
48,1567,node1567
73,1568,node1568
71,1569,node1569
72,1570,node1570
70,1571,node1571
73,1572,node1572
59,1573,node1573
68,1574,node1574
72,1575,node1575
52,1576,node1576
57,1577,node1577
69,1578,node1578
487,1579,node1579
329,1580,node1580
36,1581,node1581
387,1582,node1582
98,1583,node1583
72,1584,node1584
73,1585,node1585
71,1586,node1586
72,1587,node1587
59,1588,node1588
71,1589,node1589
62,1590,node1590
72,1591,node1591
70,1592,node1592
65,1593,node1593
72,1594,node1594
69,1595,node1595
73,1596,node1596
72,1597,node1597
72,1598,node1598
72,1599,node1599
95,1600,node1600
302,1601,node1601
144,1602,node1602
754,1603,node1603
95,1604,node1604
90,1605,node1605
100,1606,node1606
82,1607,node1607
68,1608,node1608
71,1609,node1609
62,1610,node1610
59,1611,node1611
73,1612,node1612
65,1613,node1613
67,1614,node1614
73,1615,node1615
67,1616,node1616
71,1617,node1617
71,1618,node1618
72,1619,node1619
73,1620,node1620
65,1621,node1621
68,1622,node1622
71,1623,node1623
62,1624,node1624
272,1625,node1625
77,1626,node1626
76,1627,node1627
92,1628,node1628
40,1629,node1629
151,1630,node1630
75,1631,node1631
61,1632,node1632
67,1633,node1633
295,1634,node1634
92,1635,node1635
56,1636,node1636
445,1637,node1637
156,1638,node1638
70,1639,node1639
67,1640,node1640
73,1641,node1641
68,1642,node1642
71,1643,node1643
59,1644,node1644
69,1645,node1645
70,1646,node1646
65,1647,node1647
67,1648,node1648
73,1649,node1649
67,1650,node1650
73,1651,node1651
71,1652,node1652
72,1653,node1653
70,1654,node1654
73,1655,node1655
41,1656,node1656
752,1657,node1657
47,1658,node1658
22,1659,node1659
67,1660,node1660
91,1661,node1661
28,1662,node1662
39,1663,node1663
86,1664,node1664
89,1665,node1665
85,1666,node1666
89,1667,node1667
88,1668,node1668
87,1669,node1669
91,1670,node1670
86,1671,node1671
23,1672,node1672
59,1673,node1673
16,1674,node1674
0,1675,node1675
0,1676,node1676
6,1677,node1677
0,1678,node1678
27,1679,node1679
41,1680,node1680
20,1681,node1681
64,1682,node1682
0,1683,node1683
9,1684,node1684
0,1685,node1685
14,1686,node1686
76,1687,node1687
76,1688,node1688
13,1689,node1689
0,1690,node1690
281,1691,node1691
16,1692,node1692
0,1693,node1693
8,1694,node1694
8,1695,node1695
41,1696,node1696
90,1697,node1697
39,1698,node1698
0,1699,node1699
0,1700,node1700
19,1701,node1701
61,1702,node1702
33,1703,node1703
32,1704,node1704
4,1705,node1705
6,1706,node1706
12,1707,node1707
11,1708,node1708
9,1709,node1709
35,1710,node1710
42,1711,node1711
45,1712,node1712
74,1713,node1713
45,1714,node1714
21,1715,node1715
38,1716,node1716
52,1717,node1717
51,1718,node1718
44,1719,node1719
48,1720,node1720
55,1721,node1721
66,1722,node1722
79,1723,node1723
35,1724,node1724
43,1725,node1725
78,1726,node1726
69,1727,node1727
14,1728,node1728
8,1729,node1729
35,1730,node1730
39,1731,node1731
25,1732,node1732
11,1733,node1733
22,1734,node1734
15,1735,node1735
54,1736,node1736
58,1737,node1737
58,1738,node1738
58,1739,node1739
54,1740,node1740
58,1741,node1741
58,1742,node1742
54,1743,node1743
32,1744,node1744
31,1745,node1745
47,1746,node1746
51,1747,node1747
21,1748,node1748
80,1749,node1749
24,1750,node1750
45,1751,node1751
35,1752,node1752
7,1753,node1753
8,1754,node1754
0,1755,node1755
0,1756,node1756
41,1757,node1757
0,1758,node1758
5,1759,node1759
183,1760,node1760
66,1761,node1761
156,1762,node1762
67,1763,node1763
154,1764,node1764
84,1765,node1765
76,1766,node1766
46,1767,node1767
53,1768,node1768
526,1769,node1769
82,1770,node1770
277,1771,node1771
111,1772,node1772
72,1773,node1773
