discrete_classification,discrete_classification-proba,bare-coverfraction,urban-coverfraction,crops-coverfraction,grass-coverfraction,moss-coverfraction,water-permanent-coverfraction,water-seasonal-coverfraction,shrub-coverfraction,snow-coverfraction,tree-coverfraction,forest_type,data-density-indicator,system:index,name
40,32,2,21,26,13,0,0,0,3,0,35,0,71,1615,node1615
126,30,1,0,34,23,0,0,0,6,0,36,0,71,1616,node1616
112,56,0,0,0,17,0,0,0,0,0,83,2,76,1617,node1617
126,37,0,0,0,25,0,0,0,22,0,53,0,77,1618,node1618
112,60,0,0,0,12,0,0,0,2,0,86,2,75,1619,node1619
112,56,0,0,0,20,0,0,0,0,0,80,2,72,1620,node1620
50,,0,100,0,0,0,0,0,0,0,0,,70,1621,node1621
112,61,0,0,0,17,0,0,0,0,0,83,2,76,1622,node1622
112,62,0,0,0,22,0,0,0,10,0,68,2,75,1623,node1623
126,34,3,27,30,18,0,0,0,4,0,18,0,78,1624,node1624
50,,0,69,9,7,0,0,0,3,0,12,0,81,1625,node1625
122,49,1,9,11,20,0,0,0,14,0,45,2,78,1626,node1626
122,50,0,8,18,21,0,0,0,11,0,42,2,81,1627,node1627
122,48,4,22,12,15,0,0,0,11,0,36,2,81,1628,node1628
112,46,0,0,0,11,0,0,3,6,0,83,2,77,1629,node1629
112,50,0,0,0,24,0,0,0,0,0,76,2,78,1630,node1630
50,,0,64,4,8,0,0,0,0,0,24,0,81,1631,node1631
112,62,0,0,0,12,0,0,0,6,0,82,2,80,1632,node1632
50,,0,89,2,8,0,0,0,0,0,1,0,81,1633,node1633
50,,0,100,0,0,0,0,0,0,0,0,,77,1634,node1634
122,42,1,53,5,10,0,0,0,1,0,30,2,80,1635,node1635
50,,0,100,0,0,0,0,0,0,0,0,,80,1636,node1636
126,36,4,0,14,23,0,0,0,11,0,48,0,80,1637,node1637
126,48,2,36,13,14,0,0,0,6,0,29,0,81,1638,node1638
112,70,0,0,0,18,0,0,0,9,0,73,2,81,1639,node1639
126,34,3,0,29,16,0,0,0,11,0,41,0,80,1640,node1640
50,,0,80,0,0,0,0,0,0,0,20,0,81,1641,node1641
50,,0,100,0,0,0,0,0,0,0,0,,81,1642,node1642
40,34,0,6,32,19,0,0,0,22,0,21,0,81,1643,node1643
112,44,0,0,0,20,0,0,0,5,0,75,2,80,1644,node1644
50,,0,100,0,0,0,0,0,0,0,0,,78,1645,node1645
112,47,0,0,0,26,0,0,0,0,0,74,2,81,1646,node1646
50,,0,97,0,3,0,0,0,0,0,0,,81,1647,node1647
112,73,0,0,0,16,0,0,0,0,0,84,2,81,1648,node1648
112,99,0,0,0,0,0,0,0,0,0,100,2,77,1649,node1649
50,,0,73,6,6,0,0,0,0,0,15,0,77,1650,node1650
112,97,0,0,0,0,0,0,0,0,0,100,2,80,1651,node1651
122,38,5,0,15,23,0,0,0,14,0,43,2,81,1652,node1652
112,74,0,0,0,14,0,0,0,0,0,86,2,81,1653,node1653
112,99,0,0,0,8,0,0,0,7,0,85,2,81,1654,node1654
112,96,0,0,0,7,0,0,0,0,0,93,2,77,1655,node1655
50,,0,100,0,0,0,0,0,0,0,0,,80,1656,node1656
112,96,0,0,0,9,0,0,0,11,0,80,2,81,1657,node1657
112,70,0,0,0,18,0,0,0,9,0,73,2,81,1658,node1658
50,,0,68,0,0,0,0,0,0,0,32,2,78,1659,node1659
126,42,4,0,10,19,0,0,0,10,0,57,0,81,1660,node1660
112,99,0,0,0,7,0,0,0,0,0,93,2,77,1661,node1661
112,60,0,52,0,2,0,0,0,0,0,46,2,81,1662,node1662
122,52,5,0,12,24,0,0,0,9,0,50,2,81,1663,node1663
50,,2,60,6,13,0,0,0,7,0,12,0,80,1664,node1664
112,96,0,0,0,7,0,0,0,9,0,84,2,81,1665,node1665
40,34,2,46,16,19,0,0,0,9,0,8,0,81,1666,node1666
50,,0,91,0,7,0,0,0,2,0,0,,73,1667,node1667
112,97,0,0,0,8,0,0,0,0,0,92,2,80,1668,node1668
112,48,5,0,0,17,0,0,0,13,0,65,2,78,1669,node1669
112,73,0,0,0,10,0,0,0,0,0,90,2,81,1670,node1670
126,29,5,16,34,24,0,0,0,11,0,10,0,80,1671,node1671
50,,0,81,4,8,0,0,0,0,0,7,0,81,1672,node1672
112,50,0,0,0,16,0,0,6,17,0,67,2,76,1673,node1673
126,39,0,55,0,0,0,0,0,0,0,45,0,77,1674,node1674
126,35,3,0,28,23,0,0,0,12,0,34,0,80,1675,node1675
126,32,1,22,13,16,0,0,0,5,0,43,0,77,1676,node1676
116,42,0,8,5,19,0,0,0,9,0,59,0,79,1677,node1677
50,,0,85,0,0,0,0,0,0,0,15,2,79,1678,node1678
50,,0,85,0,0,0,0,0,0,0,15,2,79,1679,node1679
200,,,,,,,,,,,,,,1680,node1680
200,,,,,,,,,,,,,,1681,node1681
122,40,0,18,0,15,0,0,0,1,0,66,2,76,1682,node1682
50,,0,100,0,0,0,0,0,0,0,0,,76,1683,node1683
200,,,,,,,,,,,,,,1684,node1684
112,46,0,15,0,10,0,0,0,0,0,75,2,76,1685,node1685
112,74,0,0,0,14,0,0,0,0,0,86,2,78,1686,node1686
200,,,,,,,,,,,,,,1687,node1687
40,40,0,58,34,0,0,0,0,0,0,8,0,75,1688,node1688
40,40,0,58,34,0,0,0,0,0,0,8,0,75,1689,node1689
40,40,0,58,34,0,0,0,0,0,0,8,0,75,1690,node1690
40,40,0,58,34,0,0,0,0,0,0,8,0,75,1691,node1691
40,43,0,54,31,7,0,0,0,2,0,6,0,74,1692,node1692
40,43,0,54,31,7,0,0,0,2,0,6,0,74,1693,node1693
40,40,0,58,34,0,0,0,0,0,0,8,0,75,1694,node1694
40,43,0,54,31,7,0,0,0,2,0,6,0,74,1695,node1695
50,,0,71,2,4,0,0,0,4,0,19,2,70,1696,node1696
50,,0,71,2,4,0,0,0,4,0,19,2,70,1697,node1697
50,,0,71,2,4,0,0,0,4,0,19,2,70,1698,node1698
50,,0,71,2,4,0,0,0,4,0,19,2,70,1699,node1699
50,,0,71,2,4,0,0,0,4,0,19,2,70,1700,node1700
50,,0,71,2,4,0,0,0,4,0,19,2,70,1701,node1701
50,,0,71,2,4,0,0,0,4,0,19,2,70,1702,node1702
122,44,0,36,10,12,0,0,0,6,0,36,2,70,1703,node1703
112,96,0,0,0,5,0,0,0,0,0,95,2,70,1704,node1704
112,85,0,0,0,13,0,0,0,0,0,87,2,73,1705,node1705
112,80,0,0,0,20,0,0,0,0,0,80,2,75,1706,node1706
112,96,0,12,0,3,0,0,0,0,0,85,2,74,1707,node1707
40,61,0,0,65,0,0,0,0,11,0,24,0,74,1708,node1708
112,75,0,0,0,16,0,0,0,0,0,84,2,75,1709,node1709
112,61,0,0,0,23,0,0,0,0,0,77,2,74,1710,node1710
50,,0,100,0,0,0,0,0,0,0,0,,70,1711,node1711
112,97,0,0,0,9,0,0,0,0,0,91,2,74,1712,node1712
40,43,0,0,65,18,0,0,0,0,0,17,0,74,1713,node1713
112,89,0,0,0,9,0,0,0,0,0,91,2,73,1714,node1714
112,97,0,0,0,8,0,0,0,0,0,92,2,74,1715,node1715
112,76,0,0,0,14,0,0,0,0,0,86,2,71,1716,node1716
112,97,0,0,0,10,0,0,0,0,0,90,2,75,1717,node1717
50,,0,100,0,0,0,0,0,0,0,0,,67,1718,node1718
112,60,1,0,0,21,0,0,0,6,0,72,2,70,1719,node1719
50,,0,90,1,0,0,0,0,0,0,9,0,77,1720,node1720
50,,0,87,2,0,0,0,0,0,0,11,0,76,1721,node1721
50,,0,87,1,0,0,0,0,0,0,12,0,76,1722,node1722
50,,0,87,1,0,0,0,0,0,0,12,0,76,1723,node1723
50,,0,83,1,0,0,0,0,0,0,16,0,77,1724,node1724
50,,0,87,2,0,0,0,0,0,0,11,0,76,1725,node1725
50,,0,87,2,0,0,0,0,0,0,11,0,76,1726,node1726
50,,0,87,1,0,0,0,0,0,0,12,0,76,1727,node1727
112,66,0,8,0,15,0,0,0,3,0,74,2,81,1728,node1728
40,47,0,44,24,4,0,0,0,0,0,28,0,81,1729,node1729
40,82,0,8,85,0,0,0,0,0,0,7,0,81,1730,node1730
50,,0,90,10,0,0,0,0,0,0,0,,81,1731,node1731
40,84,0,0,93,0,0,0,0,0,0,7,0,81,1732,node1732
50,,0,90,10,0,0,0,0,0,0,0,,81,1733,node1733
50,,0,61,3,4,0,0,0,1,0,31,0,81,1734,node1734
40,82,0,8,85,0,0,0,0,0,0,7,0,81,1735,node1735
40,36,0,49,20,16,0,0,0,9,0,6,0,70,1736,node1736
200,,,,,,,,,,,,,,1737,node1737
50,,0,99,0,1,0,0,0,0,0,0,,74,1738,node1738
50,,0,72,0,1,0,0,0,0,0,27,0,76,1739,node1739
200,,,,,,,,,,,,,,1740,node1740
200,,,,,,,,,,,,,,1741,node1741
112,83,0,0,0,16,0,0,0,0,0,84,2,77,1742,node1742
50,,0,88,4,8,0,0,0,0,0,0,,75,1743,node1743
50,,0,86,8,4,0,0,0,0,0,2,0,71,1744,node1744
50,,1,72,3,11,0,0,0,8,0,5,0,69,1745,node1745
50,,0,86,8,4,0,0,0,0,0,2,0,71,1746,node1746
50,,1,72,3,11,0,0,0,8,0,5,0,69,1747,node1747
50,,1,72,3,11,0,0,0,8,0,5,0,69,1748,node1748
50,,1,72,3,11,0,0,0,8,0,5,0,69,1749,node1749
50,,0,86,8,4,0,0,0,0,0,2,0,71,1750,node1750
50,,1,72,3,11,0,0,0,8,0,5,0,69,1751,node1751
112,69,0,0,0,11,0,0,0,0,0,89,2,79,1752,node1752
40,60,3,0,71,8,0,0,0,6,0,12,0,76,1753,node1753
112,99,0,0,0,0,0,0,0,0,0,100,2,80,1754,node1754
112,98,0,0,0,10,0,0,0,0,0,90,2,80,1755,node1755
112,88,0,0,0,0,0,0,0,0,0,100,2,76,1756,node1756
112,71,0,12,0,11,0,0,0,0,0,77,2,81,1757,node1757
116,42,0,5,0,16,0,0,0,0,0,79,0,81,1758,node1758
90,32,9,0,24,23,0,9,31,18,0,17,0,76,1759,node1759
112,99,0,0,0,0,0,0,0,0,0,100,2,80,1760,node1760
112,97,0,0,0,0,0,0,0,0,0,100,2,79,1761,node1761
112,100,0,0,0,4,0,0,0,0,0,96,2,77,1762,node1762
40,57,0,0,63,13,0,0,30,8,0,16,0,80,1763,node1763
122,40,3,0,0,20,0,0,0,20,0,57,2,81,1764,node1764
50,,0,61,16,12,0,0,0,4,0,7,0,81,1765,node1765
112,43,2,0,0,17,0,0,0,17,0,64,2,79,1766,node1766
112,71,0,7,0,12,0,0,0,10,0,71,2,77,1767,node1767
50,,0,86,8,4,0,0,0,0,0,2,0,71,1768,node1768
50,,1,72,3,11,0,0,0,8,0,5,0,69,1769,node1769
50,,1,72,3,11,0,0,0,8,0,5,0,69,1770,node1770
50,,0,86,8,4,0,0,0,0,0,2,0,71,1771,node1771
50,,1,72,3,11,0,0,0,8,0,5,0,69,1772,node1772
50,,1,72,3,11,0,0,0,8,0,5,0,69,1773,node1773
50,,1,72,3,11,0,0,0,8,0,5,0,69,1774,node1774
50,,1,72,3,11,0,0,0,8,0,5,0,69,1775,node1775
126,36,0,49,12,7,0,0,0,0,0,32,0,75,1776,node1776
126,36,0,49,12,7,0,0,0,0,0,32,0,75,1777,node1777
50,,0,99,0,0,0,0,0,0,0,1,0,71,1778,node1778
126,36,0,49,12,7,0,0,0,0,0,32,0,75,1779,node1779
50,,0,98,0,0,0,0,0,0,0,2,0,70,1780,node1780
50,,0,98,0,0,0,0,0,0,0,2,0,70,1781,node1781
50,,0,98,0,0,0,0,0,0,0,2,0,70,1782,node1782
50,,0,98,0,0,0,0,0,0,0,2,0,70,1783,node1783
112,59,0,0,0,18,0,0,0,11,0,71,2,81,1784,node1784
50,,0,85,1,5,0,0,0,0,0,9,0,77,1785,node1785
112,62,0,0,0,19,0,0,0,0,0,81,2,81,1786,node1786
50,,0,68,10,9,0,0,0,1,0,12,0,80,1787,node1787
112,89,0,0,0,11,0,0,0,0,0,89,2,76,1788,node1788
126,38,1,40,0,21,0,0,0,10,0,28,0,78,1789,node1789
116,44,0,42,0,7,0,0,0,0,0,51,0,81,1790,node1790
112,81,0,0,0,9,0,0,0,0,0,91,2,76,1791,node1791
112,58,0,0,0,11,0,0,0,17,0,72,2,34,1792,node1792
50,,0,100,0,0,0,0,0,0,0,0,,61,1793,node1793
50,,0,100,0,0,0,0,0,0,0,0,,34,1794,node1794
122,44,0,0,3,25,0,0,0,17,0,55,2,34,1795,node1795
50,,0,100,0,0,0,0,0,0,0,0,,70,1796,node1796
50,,0,75,4,4,0,0,0,4,0,13,0,69,1797,node1797
50,,5,81,0,12,0,0,0,2,0,0,,33,1798,node1798
50,,0,77,0,14,0,0,0,2,0,7,0,66,1799,node1799
112,43,0,4,0,17,0,0,0,6,0,73,2,69,1800,node1800
30,37,42,0,24,28,0,0,60,6,0,0,,69,1801,node1801
112,99,0,0,0,0,0,0,0,0,0,100,2,78,1802,node1802
50,,0,100,0,0,0,0,0,0,0,0,,68,1803,node1803
50,,0,100,0,0,0,0,0,0,0,0,,69,1804,node1804
50,,0,100,0,0,0,0,0,0,0,0,,26,1805,node1805
50,,0,100,0,0,0,0,0,0,0,0,,59,1806,node1806
122,39,0,52,0,9,0,0,0,8,0,31,2,74,1807,node1807
126,37,0,52,0,10,0,0,0,6,0,32,0,73,1808,node1808
116,76,0,0,6,10,0,0,0,0,0,84,0,75,1809,node1809
50,,0,100,0,0,0,0,0,0,0,0,,68,1810,node1810
50,,6,79,3,12,0,0,0,0,0,0,,35,1811,node1811
50,,0,100,0,0,0,0,0,0,0,0,,60,1812,node1812
50,,0,74,0,11,0,0,0,0,0,15,0,61,1813,node1813
50,,0,100,0,0,0,0,0,0,0,0,,75,1814,node1814
50,,0,97,0,2,0,0,0,0,0,1,0,69,1815,node1815
50,,0,100,0,0,0,0,0,0,0,0,,27,1816,node1816
50,,0,100,0,0,0,0,0,0,0,0,,27,1817,node1817
50,,0,100,0,0,0,0,0,0,0,0,,27,1818,node1818
50,,0,100,0,0,0,0,0,0,0,0,,27,1819,node1819
50,,0,100,0,0,0,0,0,0,0,0,,27,1820,node1820
50,,0,100,0,0,0,0,0,0,0,0,,27,1821,node1821
50,,0,100,0,0,0,0,0,0,0,0,,27,1822,node1822
50,,0,100,0,0,0,0,0,0,0,0,,27,1823,node1823
50,,0,100,0,0,0,0,0,0,0,0,,72,1824,node1824
126,33,1,22,19,15,0,0,0,3,0,40,0,68,1825,node1825
50,,0,95,0,1,0,0,0,0,0,4,0,69,1826,node1826
112,42,0,42,0,5,0,0,0,8,0,45,2,73,1827,node1827
50,,0,68,0,6,0,0,0,0,0,26,0,74,1828,node1828
50,,0,94,0,5,0,0,0,0,0,1,0,34,1829,node1829
126,29,7,0,23,22,0,0,0,19,0,29,0,61,1830,node1830
50,,0,100,0,0,0,0,0,0,0,0,,67,1831,node1831
112,89,0,0,0,10,0,0,0,0,0,90,2,67,1832,node1832
50,,0,100,0,0,0,0,0,0,0,0,,71,1833,node1833
50,,1,73,9,13,0,0,0,1,0,3,0,60,1834,node1834
50,,0,100,0,0,0,0,0,0,0,0,,70,1835,node1835
50,,0,99,0,1,0,0,0,0,0,0,,69,1836,node1836
126,38,9,0,11,22,0,0,0,14,0,44,0,69,1837,node1837
50,,0,100,0,0,0,0,0,0,0,0,,73,1838,node1838
50,,0,100,0,0,0,0,0,0,0,0,,70,1839,node1839
50,,0,100,0,0,0,0,0,0,0,0,,61,1840,node1840
50,,0,100,0,0,0,0,0,0,0,0,,20,1841,node1841
50,,0,100,0,0,0,0,0,0,0,0,,70,1842,node1842
126,33,3,0,11,19,0,0,0,9,0,58,0,78,1843,node1843
50,,0,72,0,8,0,0,0,1,0,19,0,75,1844,node1844
126,40,0,0,17,14,0,0,0,7,0,62,0,73,1845,node1845
126,34,0,55,8,11,0,0,0,1,0,25,0,78,1846,node1846
40,34,26,0,29,31,0,0,0,6,0,8,0,62,1847,node1847
50,,0,100,0,0,0,0,0,0,0,0,,74,1848,node1848
50,,0,97,0,3,0,0,0,0,0,0,,61,1849,node1849
112,96,0,0,0,0,0,0,0,0,0,100,2,75,1850,node1850
112,97,0,0,0,0,0,0,0,0,0,100,2,61,1851,node1851
50,,0,100,0,0,0,0,0,0,0,0,,67,1852,node1852
50,,0,100,0,0,0,0,0,0,0,0,,70,1853,node1853
50,,0,70,0,0,0,0,0,0,0,30,0,70,1854,node1854
50,,0,100,0,0,0,0,0,0,0,0,,60,1855,node1855
112,76,0,0,0,12,0,0,0,0,0,88,2,70,1856,node1856
50,,0,100,0,0,0,0,0,0,0,0,,67,1857,node1857
50,,0,96,0,0,0,0,0,0,0,4,0,68,1858,node1858
30,29,3,40,16,30,0,0,0,11,0,0,,40,1859,node1859
50,,0,100,0,0,0,0,0,0,0,0,,60,1860,node1860
50,,0,100,0,0,0,0,0,0,0,0,,69,1861,node1861
50,,0,96,0,4,0,0,0,0,0,0,,68,1862,node1862
50,,0,100,0,0,0,0,0,0,0,0,,60,1863,node1863
50,,0,66,0,4,0,0,0,2,0,28,0,69,1864,node1864
40,27,16,0,37,33,0,0,0,5,0,9,0,63,1865,node1865
50,,0,97,0,0,0,0,0,0,0,3,0,69,1866,node1866
126,35,1,58,2,15,0,0,0,9,0,15,0,70,1867,node1867
50,,0,100,0,0,0,0,0,0,0,0,,35,1868,node1868
50,,0,100,0,0,0,0,0,0,0,0,,70,1869,node1869
122,51,1,0,16,20,0,0,0,21,0,42,2,61,1870,node1870
50,,0,100,0,0,0,0,0,0,0,0,,68,1871,node1871
50,,0,100,0,0,0,0,0,0,0,0,,66,1872,node1872
50,,0,91,2,6,0,0,0,0,0,1,0,58,1873,node1873
112,96,0,0,0,9,0,0,0,0,0,91,2,70,1874,node1874
50,,0,86,4,2,0,0,0,0,0,8,0,68,1875,node1875
50,,0,100,0,0,0,0,0,0,0,0,,33,1876,node1876
50,,0,100,0,0,0,0,0,0,0,0,,59,1877,node1877
50,,0,100,0,0,0,0,0,0,0,0,,60,1878,node1878
50,,0,100,0,0,0,0,0,0,0,0,,66,1879,node1879
50,,0,100,0,0,0,0,0,0,0,0,,33,1880,node1880
50,,0,100,0,0,0,0,0,0,0,0,,34,1881,node1881
50,,0,95,0,4,0,0,0,0,0,1,0,59,1882,node1882
116,45,0,21,3,7,0,0,0,4,0,65,0,61,1883,node1883
112,97,0,0,0,14,0,0,0,2,0,84,2,70,1884,node1884
50,,0,84,0,3,0,0,0,4,0,9,0,60,1885,node1885
50,,0,100,0,0,0,0,0,0,0,0,,33,1886,node1886
50,,3,82,0,12,0,0,0,0,0,3,0,33,1887,node1887
50,,0,100,0,0,0,0,0,0,0,0,,61,1888,node1888
50,,0,100,0,0,0,0,0,0,0,0,,69,1889,node1889
50,,1,80,9,9,0,0,0,0,0,1,0,69,1890,node1890
50,,0,100,0,0,0,0,0,0,0,0,,52,1891,node1891
116,46,6,3,0,15,0,0,0,16,0,60,0,73,1892,node1892
50,,0,100,0,0,0,0,0,0,0,0,,60,1893,node1893
112,78,0,0,0,1,0,0,0,1,0,98,2,70,1894,node1894
50,,0,100,0,0,0,0,0,0,0,0,,52,1895,node1895
50,,0,100,0,0,0,0,0,0,0,0,,27,1896,node1896
112,58,3,0,0,17,0,0,0,16,0,64,2,69,1897,node1897
50,,0,69,0,7,0,0,0,1,0,23,0,44,1898,node1898
50,,0,100,0,0,0,0,0,0,0,0,,27,1899,node1899
50,,0,71,0,11,0,0,0,2,0,16,0,43,1900,node1900
50,,0,91,0,6,0,0,0,0,0,3,0,32,1901,node1901
50,,0,99,0,0,0,0,0,0,0,1,0,33,1902,node1902
50,,0,83,16,1,0,0,0,0,0,0,,60,1903,node1903
50,,0,85,4,10,0,0,0,0,0,1,0,40,1904,node1904
50,,0,100,0,0,0,0,0,0,0,0,,43,1905,node1905
50,,0,100,0,0,0,0,0,0,0,0,,61,1906,node1906
50,,0,100,0,0,0,0,0,0,0,0,,59,1907,node1907
50,,0,100,0,0,0,0,0,0,0,0,,34,1908,node1908
126,32,6,28,5,23,0,0,0,14,0,24,0,40,1909,node1909
126,32,3,5,8,22,0,0,0,15,0,47,0,61,1910,node1910
50,,0,100,0,0,0,0,0,0,0,0,,68,1911,node1911
50,,0,100,0,0,0,0,0,0,0,0,,69,1912,node1912
50,,0,100,0,0,0,0,0,0,0,0,,58,1913,node1913
50,,0,100,0,0,0,0,0,0,0,0,,69,1914,node1914
50,,0,100,0,0,0,0,0,0,0,0,,33,1915,node1915
50,,0,100,0,0,0,0,0,0,0,0,,68,1916,node1916
50,,0,100,0,0,0,0,0,0,0,0,,60,1917,node1917
50,,0,100,0,0,0,0,0,0,0,0,,59,1918,node1918
50,,0,100,0,0,0,0,0,0,0,0,,68,1919,node1919
50,,0,97,2,0,0,0,0,0,0,1,0,70,1920,node1920
50,,0,100,0,0,0,0,0,0,0,0,,53,1921,node1921
50,,0,100,0,0,0,0,0,0,0,0,,35,1922,node1922
50,,0,80,19,1,0,0,0,0,0,0,,69,1923,node1923
50,,0,100,0,0,0,0,0,0,0,0,,59,1924,node1924
50,,0,100,0,0,0,0,0,0,0,0,,41,1925,node1925
50,,0,100,0,0,0,0,0,0,0,0,,33,1926,node1926
50,,0,100,0,0,0,0,0,0,0,0,,52,1927,node1927
50,,0,88,1,11,0,0,0,0,0,0,,34,1928,node1928
112,80,0,0,0,0,0,0,0,0,0,100,2,71,1929,node1929
50,,0,100,0,0,0,0,0,0,0,0,,60,1930,node1930
50,,5,85,0,10,0,0,0,0,0,0,,72,1931,node1931
50,,0,86,0,0,0,0,0,0,0,14,0,67,1932,node1932
126,45,0,56,4,10,0,0,0,13,0,17,0,69,1933,node1933
50,,0,100,0,0,0,0,0,0,0,0,,33,1934,node1934
50,,0,100,0,0,0,0,0,0,0,0,,60,1935,node1935
112,99,0,0,0,6,0,0,0,0,0,94,2,70,1936,node1936
50,,0,82,2,11,0,0,0,2,0,3,0,34,1937,node1937
50,,0,100,0,0,0,0,0,0,0,0,,69,1938,node1938
126,36,3,15,7,14,0,0,0,14,0,47,0,68,1939,node1939
50,,0,100,0,0,0,0,0,0,0,0,,33,1940,node1940
50,,0,100,0,0,0,0,0,0,0,0,,61,1941,node1941
112,45,2,17,0,8,0,0,0,9,0,64,2,70,1942,node1942
50,,0,100,0,0,0,0,0,0,0,0,,34,1943,node1943
50,,0,100,0,0,0,0,0,0,0,0,,68,1944,node1944
126,37,3,13,8,24,0,0,0,11,0,41,0,67,1945,node1945
126,30,0,59,2,10,0,0,0,0,0,29,0,70,1946,node1946
50,,0,94,0,6,0,0,0,0,0,0,,61,1947,node1947
50,,0,100,0,0,0,0,0,0,0,0,,60,1948,node1948
50,,0,100,0,0,0,0,0,0,0,0,,68,1949,node1949
50,,0,100,0,0,0,0,0,0,0,0,,60,1950,node1950
50,,0,90,0,3,0,0,0,0,0,7,0,71,1951,node1951
50,,0,84,0,0,0,0,0,0,0,16,0,75,1952,node1952
50,,0,96,0,3,0,0,0,0,0,1,0,69,1953,node1953
50,,0,60,5,17,0,0,0,0,0,18,0,70,1954,node1954
50,,7,78,8,7,0,0,0,0,0,0,,60,1955,node1955
40,32,0,56,7,12,0,0,0,0,0,25,0,75,1956,node1956
50,,0,100,0,0,0,0,0,0,0,0,,67,1957,node1957
50,,0,84,0,12,0,0,6,0,0,4,0,69,1958,node1958
50,,0,77,4,6,0,0,0,2,0,11,0,68,1959,node1959
50,,0,76,3,8,0,0,0,0,0,13,0,69,1960,node1960
40,27,6,16,27,25,0,0,50,1,0,25,0,73,1961,node1961
50,,0,100,0,0,0,0,0,0,0,0,,70,1962,node1962
50,,6,79,0,13,0,0,0,2,0,0,,66,1963,node1963
112,98,0,0,0,0,0,0,0,0,0,100,2,73,1964,node1964
50,,4,66,18,11,0,0,0,1,0,0,,35,1965,node1965
50,,0,100,0,0,0,0,0,0,0,0,,42,1966,node1966
50,,0,94,0,6,0,0,0,0,0,0,,34,1967,node1967
50,,0,100,0,0,0,0,0,0,0,0,,42,1968,node1968
50,,0,100,0,0,0,0,0,0,0,0,,69,1969,node1969
50,,0,100,0,0,0,0,0,0,0,0,,68,1970,node1970
50,,0,82,2,7,0,0,0,0,0,9,0,67,1971,node1971
30,33,34,15,19,25,0,0,0,4,0,3,0,59,1972,node1972
40,34,0,48,20,24,0,0,3,3,0,5,0,26,1973,node1973
50,,0,100,0,0,0,0,0,0,0,0,,61,1974,node1974
50,,0,100,0,0,0,0,0,0,0,0,,59,1975,node1975
50,,0,100,0,0,0,0,0,0,0,0,,61,1976,node1976
30,37,16,4,12,25,0,0,0,22,0,21,0,67,1977,node1977
50,,0,100,0,0,0,0,0,0,0,0,,33,1978,node1978
126,40,0,39,0,13,0,0,9,4,0,44,0,71,1979,node1979
40,32,13,12,23,30,0,0,0,9,0,13,0,70,1980,node1980
50,,0,97,0,3,0,0,0,0,0,0,,69,1981,node1981
126,33,0,18,3,18,0,0,0,10,0,51,0,61,1982,node1982
50,,0,91,8,0,0,0,0,0,0,1,0,61,1983,node1983
50,,0,100,0,0,0,0,0,0,0,0,,34,1984,node1984
50,,0,100,0,0,0,0,0,0,0,0,,62,1985,node1985
50,,0,95,0,2,0,0,0,0,0,3,0,60,1986,node1986
50,,0,100,0,0,0,0,0,0,0,0,,67,1987,node1987
112,96,0,0,0,8,0,0,0,11,0,81,2,70,1988,node1988
122,38,2,0,6,27,0,0,0,21,0,44,2,61,1989,node1989
50,,0,100,0,0,0,0,0,0,0,0,,58,1990,node1990
126,36,2,24,9,16,0,0,0,18,0,31,0,69,1991,node1991
50,,0,100,0,0,0,0,0,0,0,0,,69,1992,node1992
50,,0,86,2,5,0,0,0,2,0,5,0,35,1993,node1993
112,46,0,0,0,17,0,0,0,12,0,71,2,68,1994,node1994
40,32,4,35,17,19,0,0,0,0,0,25,0,58,1995,node1995
50,,0,100,0,0,0,0,0,0,0,0,,35,1996,node1996
50,,0,100,0,0,0,0,0,0,0,0,,68,1997,node1997
50,,0,85,1,3,0,0,0,0,0,11,0,33,1998,node1998
112,86,0,0,0,11,0,0,0,0,0,89,2,69,1999,node1999
126,34,3,20,8,15,0,0,0,9,0,45,0,60,2000,node2000
50,,0,100,0,0,0,0,0,0,0,0,,58,2001,node2001
50,,0,100,0,0,0,0,0,0,0,0,,69,2002,node2002
40,25,0,54,0,13,0,19,45,0,0,14,0,68,2003,node2003
50,,0,100,0,0,0,0,0,0,0,0,,28,2004,node2004
50,,0,100,0,0,0,0,0,0,0,0,,67,2005,node2005
50,,0,100,0,0,0,0,0,0,0,0,,59,2006,node2006
50,,0,75,1,10,0,0,0,0,0,14,0,70,2007,node2007
50,,0,100,0,0,0,0,0,0,0,0,,67,2008,node2008
50,,0,100,0,0,0,0,0,0,0,0,,68,2009,node2009
50,,0,76,4,15,0,0,0,0,0,5,0,34,2010,node2010
50,,0,100,0,0,0,0,0,0,0,0,,32,2011,node2011
112,83,0,0,0,10,0,0,0,0,0,90,2,70,2012,node2012
126,34,2,23,17,21,0,0,0,10,0,27,0,68,2013,node2013
50,,0,100,0,0,0,0,0,0,0,0,,59,2014,node2014
50,,0,100,0,0,0,0,0,0,0,0,,60,2015,node2015
50,,0,100,0,0,0,0,0,0,0,0,,68,2016,node2016
122,49,0,0,18,19,0,0,0,9,0,54,2,70,2017,node2017
126,35,3,0,13,21,0,0,0,23,0,40,0,34,2018,node2018
50,,0,100,0,0,0,0,0,0,0,0,,41,2019,node2019
50,,0,100,0,0,0,0,0,0,0,0,,68,2020,node2020
50,,0,100,0,0,0,0,0,0,0,0,,67,2021,node2021
50,,0,100,0,0,0,0,0,0,0,0,,61,2022,node2022
116,68,0,0,5,15,0,0,0,0,0,80,0,69,2023,node2023
