date,negeri,code,daerah,kawasan_banjir,latitude,longitude,kedalaman_banjir_max,day,month,year
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Kubang Rambutan,5.9974,101.9726,0.8,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Pekan Rantau Panjang,6.0185,101.9738,0.4,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Kedai Lama,6.0255,101.9793,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Kerdap,6.0274,101.9809,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Siram,6.0685,102.0657,0.8,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Lubok Stol,5.955,101.9453,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Degong,5.9932,101.9598,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Kuala Itik,5.9861,101.9515,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Kok Pauh,5.9771,101.9517,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Limau Purut,5.8968,101.9377,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Rahmat,5.9209,101.9323,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Bakong,6.0772,102.0836,0.8,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Gading,6.0738,102.0753,0.8,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Telaga Mas,5.9897,101.9586,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Padang Bukit,5.9545,101.9662,0.7,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Banggol Kulim,6.0115,101.9827,0.9,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg. Kubang Kuau,5.9685,102.0142,1.0,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Padang Tok Na,5.9378,102.0082,0.8,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Padang Licin,6.0071,102.0363,1.0,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Gertak No 3,5.9916,102.0381,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Bukit Sungkai,5.9004,102.0361,0.9,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Baroh Pial,5.936,102.0123,0.9,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Putat Tujoh,5.9877,102.0302,0.9,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Bukit Pak Junoh,5.9565,102.0463,0.8,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Chasi,5.9411,102.12,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Rong Chenok,5.9111,102.1255,0.7,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Rasal,5.9648,102.1447,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Sungai Keladi,5.9166,102.157,0.8,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Kolam,5.9355,102.109,0.8,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Bendang Teluk Sawa,5.9236,102.0992,0.8,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Tasik Nibong,5.9443,102.1073,0.8,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Senor,6.1061,102.0957,0.9,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Banggol Che Wan,6.0911,102.0985,0.5,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Alor Gajah,6.1173,102.0898,1.0,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Chat,6.1105,102.1121,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Meranti,6.0965,102.1014,0.8,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Gelang Mas,6.1178,102.1181,0.6,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Kolam,6.1371,102.1048,0.9,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Kubang Hakim,6.0834,102.1038,0.5,19,12,2020
19/12/2020,Kelantan,KEL,PASIR MAS,Kg.Dalam Parit,6.0835,102.1038,0.6,19,12,2020
14/2/2020,Kuala Lumpur,KL,KUALA LUMPUR,Lot 1593 Kg. Segambut Dalam,3.1027,101.7404,0.9,14,2,2020
29/4/2020,Kuala Lumpur,KL,KUALA LUMPUR,Jalan Cheras berhadapan EkoCheras Mall,3.0939,101.7395,0.9,29,4,2020
16/5/2020,Kuala Lumpur,KL,KUALA LUMPUR,Jalan Melaka – Wisma Lee Rubber,3.1499,101.697,0.6,16,5,2020
16/5/2020,Kuala Lumpur,KL,KUALA LUMPUR,Jalan Cheras – EkoCheras Mall,3.0939,101.7395,0.6,16,5,2020
17/5/2020,Kuala Lumpur,KL,KUALA LUMPUR,Kolej Telekom Jalan Semarak,3.1731,101.7152,0.6,17,5,2020
12/6/2020,Kuala Lumpur,KL,KUALA LUMPUR,Kolej Telekom Jalan Semarak,3.1731,101.715,0.3,12,6,2020
18/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,a) Kolej Telekom Jalan Semarak,3.1731,101.715,0.3,18,7,2020
18/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,"b) PPR Beringin, Jinjang",3.2183,101.6656,0.5,18,7,2020
18/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,c) Jalan Kuching,3.175,101.6818,0.3,18,7,2020
18/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,d) Lebuh Ampang,3.149,101.6971,0.5,18,7,2020
18/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,e) Jalan Raja Chulan – Muzium Telekom,3.1488,101.7002,0.3,18,7,2020
18/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,f) Jalan Melaka – LRT Masjid Jamek,3.1498,101.6973,0.5,18,7,2020
18/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,g) Segambut Dalam – Masjid Ubudiah,3.1793,101.6523,1.0,18,7,2020
23/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,a) Jalan Cheras – Pusat Penjaja Desa Aman,3.0962,101.7393,0.3,23,7,2020
23/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,b) Jalan Cheras – EkoCheras Mall,3.0938,101.7397,0.6,23,7,2020
31/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,"a) Jln Raja Ali, Kg Baru",3.1612,101.7036,0.3,31,7,2020
31/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,"b) Kg Periuk, Kg Baru",3.1622,101.6997,0.3,31,7,2020
31/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,"c) Kolej Telekom, Jln Semarak",3.1729,101.7151,0.3,31,7,2020
31/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,d) Jln Batu Bata,3.1719,101.6943,0.6,31,7,2020
31/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,e) Jln Rahmat PWTC,3.1706,101.6929,0.3,31,7,2020
31/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,f) Jln Ipoh (menghala Jln Chow Kit),3.1708,101.694,0.3,31,7,2020
31/7/2020,Kuala Lumpur,KL,KUALA LUMPUR,"g) Kg Chubadak Tambahan, Sentul",3.1983,101.696,0.3,31,7,2020
2/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,a) Hospital Pantai Cheras,3.102,101.741,0.3,2,9,2020
2/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,b) Jalan Cheras berhadapan EkoCheras Mall,3.0928,101.7399,0.9,2,9,2020
2/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,"c) Jalan 9, Kg Cheras Baru",3.1061,101.7501,0.3,2,9,2020
2/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,"d) Jalan MRR2 berhampiran Bandar Tasik
Selatan",3.0796,101.7201,0.6,2,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,d) Jln Raja Chulan,3.1724,101.7153,0.9,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,b) Jln Melaka (berdekatan LRT Masjid Jamek),3.1499,101.6971,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,c) Jln Tun H S Lee,3.149,101.698,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,d) Jln Raja Chulan,3.1485,101.6992,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,"e) Kg Periuk, Kg Baru",3.1628,101.7,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,"f) Jln Hassan Salleh, Kg Baru",3.1612,101.7072,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,"g) Jalan Tun Razak (berdekatan
Perpustakaan Negara)",3.1696,101.7113,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,h) Jalan Batu Bata,3.1719,101.6942,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,i) Jalan Larut,3.1723,101.6941,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,j) Jalan Sentul Manis,3.1733,101.6941,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,k) Jalan Sultan Azlan Shah,3.1711,101.6936,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,"l) Sekolah Rendah Agama Tengku Ampuan
Jemaah",3.1623,101.7,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,m) Jalan Dang Wangi,3.1566,101.6986,0.3,10,9,2020
10/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,n) Jalan Ampang,3.1497,101.6981,0.3,10,9,2020
23/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,"a) Kolej TM, Jln Semarak",3.173,101.715,0.3,23,9,2020
23/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,b) Flat PKNS Jln Tun Razak,3.1656,101.7139,0.3,23,9,2020
23/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,"c) Jalan Union, Sentul",3.1763,101.6914,0.3,23,9,2020
23/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,d) Sekitar Menara PJD (Jln Sentul Manis),3.1733,101.694,0.3,23,9,2020
23/9/2020,Kuala Lumpur,KL,KUALA LUMPUR,"e) Jalan Sentul Pasar (berdekatan Masjid Al
Hidayah)",3.1923,101.6909,0.3,23,9,2020
15/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,"a) Kolej TM, Jln Semarak",3.173,101.715,0.3,15,11,2020
15/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,"b) Lorong Delapan, Kampung Pandan",3.1413,101.7367,0.5,15,11,2020
15/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,c) Jalan Raja Chulan - Muzium Telekom,3.1488,101.7002,0.3,15,11,2020
15/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,"d) Segambut Dalam (hadapan Masjid
Ubudiah)",3.1793,101.6523,0.3,15,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,"a) Segambut Dalam (hadapan Masjid
Ubudiah)",3.1793,101.6523,1.0,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,b) Segambut Bahagia,3.1874,101.6589,1.0,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,c) Jalan Segambut,3.1859,101.659,0.3,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,d) Bukit Setiawangsa,3.1847,101.742,0.3,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,e) Jalan Raja Chulan – Muzium Telekom,3.1488,101.7002,0.3,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,"f) Kolej TM, Jln Semarak",3.173,101.715,0.3,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,g) Jalan Dutamas Raya,3.1802,101.6591,0.3,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,h) Jalan Bukit Keramat,3.1698,101.7288,0.3,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,i) Kg. Datuk Keramat,3.1654,101.7282,0.3,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,j) Jalan Kuching,3.1748,101.6818,0.5,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,k) Jalan Duta,3.1703,101.6718,0.3,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,l) Jalan Raja Ali – Kg. Baru,3.1609,101.7045,0.5,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,m) Jalan Raja Mahadi – Kg. Baru,3.1605,101.7039,0.5,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,n) Persiaran Ampang Hilir,3.1571,101.742,0.3,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,o) Jalan Rahmat - PWTC,3.1706,101.6928,0.3,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,p) PULAPOL,3.1795,101.7172,0.3,17,11,2020
17/11/2020,Kuala Lumpur,KL,KUALA LUMPUR,q) Bank Negara – Bulatan Dato Onn,3.1513,101.6926,0.3,17,11,2020
7/6/2020,Labuan,LB,LABUAN,Kg. Bukit Kuda,5.3369,115.224,0.3,7,6,2020
7/6/2020,Labuan,LB,LABUAN,Kg. Sg. Miri,5.2964,115.1761,0.5,7,6,2020
7/6/2020,Labuan,LB,LABUAN,Kg. Layang-Layangan,5.3383,115.2011,0.5,7,6,2020
7/6/2020,Labuan,LB,LABUAN,"Simpang 2, Kg. Merinding",5.3375,115.2006,0.5,7,6,2020
7/6/2020,Labuan,LB,LABUAN,"Simpang 8, Kg. Ganggarak",5.3375,115.2339,0.5,7,6,2020
7/6/2020,Labuan,LB,LABUAN,Kg. Sg. Lada,5.3086,115.1836,0.5,7,6,2020
7/6/2020,Labuan,LB,LABUAN,Kg. Kilan Kassim,5.3333,115.2125,0.5,7,6,2020
7/6/2020,Labuan,LB,LABUAN,"Simpang 20, Kg. Batu Manikar",5.2253,115.1354,0.3,7,6,2020
26/11/2020,Labuan,LB,LABUAN,"Simpang Surau, Kg Bukit Kuda Simpang
Salad, Kg Lubok Temiang Simpang Seroja, Kg
Kilan Simpang Utama, Kg Bebuloh Darat
Taman Rancha-Rancha 2 Merinding Dalam,
Kg Merinding Kg. Rancha-Rancha Darat
Simpang 8, Kg. Ganggarak",5.3415,115.2265,0.5,26,11,2020
23/3/2020,Melaka,MEL,ALOR GAJAH,Kg Bukit Tambun,2.3232,102.2908,0.3,23,3,2020
23/3/2020,Melaka,MEL,ALOR GAJAH,Kg Bukit Balai,2.3232,102.2908,0.15,23,3,2020
23/3/2020,Melaka,MEL,JASIN,Taman Jus Perdana,2.4018,102.3861,0.15,23,3,2020
23/3/2020,Melaka,MEL,JASIN,Kg Pulau Selandar,2.3982,102.3879,0.15,23,3,2020
23/3/2020,Melaka,MEL,JASIN,Pekan Selandar,2.3892,102.3813,0.15,23,3,2020
23/3/2020,Melaka,MEL,JASIN,Jalanraya Pondok Kempas,2.348,102.3697,0.15,23,3,2020
23/4/2020,Melaka,MEL,JASIN,Pekan Batang Melaka,2.4728,102.4177,0.15,23,4,2020
27/4/2020,Melaka,MEL,MELAKA TENGAH,Taman Krubong Jaya Fasa 1 & 2,2.2936,102.2364,0.6,27,4,2020
10/5/2020,Melaka,MEL,JASIN,"Kg Batang Chong,Relau",2.3966,102.5664,0.3,10,5,2020
10/5/2020,Melaka,MEL,JASIN,"Kg Bukit Asahan,Asahan",2.3882,102.5373,0.15,10,5,2020
10/5/2020,Melaka,MEL,JASIN,"Kg Masjid Baru, Nyalas",2.406,102.491,0.15,10,5,2020
17/5/2020,Melaka,MEL,JASIN,Pekan Selandar,2.3887,102.381,0.15,17,5,2020
17/5/2020,Melaka,MEL,JASIN,"Kg Pulau,Selandar",2.3673,102.3712,0.3,17,5,2020
17/5/2020,Melaka,MEL,JASIN,Kg Bukit Senggeh,2.3958,102.3981,0.3,17,5,2020
17/5/2020,Melaka,MEL,JASIN,Kg Gapis,2.4336,102.4455,0.3,17,5,2020
17/5/2020,Melaka,MEL,JASIN,Kg Pondok Kempas,2.3491,102.3715,0.3,17,5,2020
20/6/2020,Melaka,MEL,MELAKA TENGAH,Kg Chetty,2.2048,102.2408,0.3,20,6,2020
20/6/2020,Melaka,MEL,MELAKA TENGAH,Pengkalan Rama,2.2086,102.2493,-3.0,20,6,2020
20/6/2020,Melaka,MEL,MELAKA TENGAH,Taman Rambai Jaya,2.248,102.1874,0.3,20,6,2020
20/6/2020,Melaka,MEL,MELAKA TENGAH,Pantai Rombang,2.2368,102.145,0.3,20,6,2020
20/6/2020,Melaka,MEL,MELAKA TENGAH,Kg Tanah Merah,2.2388,102.1434,0.3,20,6,2020
20/6/2020,Melaka,MEL,MELAKA TENGAH,Jalan Solok Rahim Belia,2.2489,102.1413,0.3,20,6,2020
20/6/2020,Melaka,MEL,MELAKA TENGAH,Parit Tepi Sekolah Menengah Sungai Udang,2.2941,102.1352,0.3,20,6,2020
20/6/2020,Melaka,MEL,MELAKA TENGAH,Sungai Udang (Baru),2.264,102.1505,0.3,20,6,2020
20/6/2020,Melaka,MEL,MELAKA TENGAH,Kg Ujung Pasir,2.1902,102.2679,0.3,20,6,2020
20/6/2020,Melaka,MEL,MELAKA TENGAH,Kg Pulau Kelapa,2.2228,102.2626,0.3,20,6,2020
23/6/2020,Melaka,MEL,JASIN,Kg Sg.Dua,2.3881,102.5374,0.15,23,6,2020
23/6/2020,Melaka,MEL,JASIN,Kg. Seri Mendapat,2.3491,102.3715,0.15,23,6,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,1.Pengkalan Rama Pantai,2.2083,102.2485,0.4,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,2.Taman Desa Duyong,2.2047,102.3044,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,3.Bukit Godek,2.2071,102.282,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,4.Bukit Duyong (Lorong Bukit Ranting),2.2075,102.2998,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,5.Taman Permatang Duyong,2.2042,102.3066,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,6.Kg Padang Semabok,2.1981,102.2701,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,7.Permatang Pasir,2.1823,102.2936,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,8.Kg Ujung Pasir,2.1899,102.2691,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,9.Padang Temu Pasir,2.1852,102.2807,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,10.Bukit Senjuang,2.1914,102.264,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,"11.Bukit Pegoh, Bukit larang TBLI",2.1776,102.3317,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,12.Alai,2.1786,102.3073,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,13.Tambak Sebelong,2.1845,102.2923,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,14.Pandang Temu Pantai,2.1795,102.278,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,15.Kg Bukit Bayan,2.218,102.3052,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,16.Kg Sungai Putat,2.2567,102.2729,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,17.Taman Bukit Beruang Bestari,2.2532,102.2693,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,18.Taman Merak Mas,2.2226,102.2879,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,19.Kg Tun Razak,2.246,102.305,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,20.Kg Solok Gaung,2.2041,102.3229,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,21.Solok Tebat,2.2049,102.3249,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,22.Parit Tambak Gelam,2.1757,102.319,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,23.Kg Pengkalan Minyak,2.2147,102.322,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,24.Bukit Pulau,2.2201,102.2794,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,25.Paya Ikan,2.2216,102.2798,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,26.Bukit Piatu,2.2148,102.274,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,27.Kg Pengkalan Batu,2.2335,102.2674,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,28.Kg Pulau Kelapa,2.2227,102.2625,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,29.Kg Batu Hampar,2.2248,102.2604,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,30.Kg Peringgit,2.2192,102.259,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,31.Kg Bukit Piatu,2.2172,102.2602,0.3,9,7,2020
9/7/2020,Melaka,MEL,MELAKA TENGAH,32.Kg Bukit Piatu Utara,2.2122,102.2747,0.3,9,7,2020
13/7/2020,Melaka,MEL,JASIN,Kg. Seri Mendapat,2.2179,102.4554,0.15,13,7,2020
13/7/2020,Melaka,MEL,JASIN,Kg. Terentang,2.2915,102.4474,0.15,13,7,2020
13/7/2020,Melaka,MEL,MELAKA TENGAH,Kg. Sg. Badau,2.3003,102.2575,0.2,13,7,2020
13/7/2020,Melaka,MEL,MELAKA TENGAH,Kg. Padang Siapong,2.2947,102.2547,0.2,13,7,2020
13/7/2020,Melaka,MEL,ALOR GAJAH,Kg. Ganun,2.4092,102.2397,0.6,13,7,2020
13/7/2020,Melaka,MEL,ALOR GAJAH,Kg. Gadek,2.4092,102.2397,0.6,13,7,2020
13/7/2020,Melaka,MEL,ALOR GAJAH,Kg. Dalong,2.4092,102.2397,0.6,13,7,2020
13/7/2020,Melaka,MEL,ALOR GAJAH,Kg. Jeram,2.3672,102.0764,0.6,13,7,2020
14/7/2020,Melaka,MEL,JASIN,Kg Janda Berhias,2.1712,102.4892,0.15,14,7,2020
4/9/2020,Melaka,MEL,MELAKA TENGAH,1.Kg Padang Siapong,2.2951,102.253,0.3,4,9,2020
4/9/2020,Melaka,MEL,MELAKA TENGAH,2.Kg Sungai Badau,2.3,102.2566,0.15,4,9,2020
10/9/2020,Melaka,MEL,JASIN,Kg. Seri Mendapat,2.2179,102.4554,0.15,10,9,2020
26/9/2020,Melaka,MEL,MELAKA TENGAH,1.Taman Rambai Jaya,2.248,102.1874,0.15,26,9,2020
26/9/2020,Melaka,MEL,MELAKA TENGAH,"2.Parit Tepi Sekolah Menengah Sungai
Udang",2.2941,102.1352,0.3,26,9,2020
26/9/2020,Melaka,MEL,MELAKA TENGAH,3.Jalan Solok Rahim Belia,2.2489,102.1413,0.45,26,9,2020
16/10/2020,Melaka,MEL,JASIN,"1. Kg Lubok Kasau,Bemban",2.2621,102.362,0.3,16,10,2020
16/10/2020,Melaka,MEL,JASIN,2. Kg Hulu Duyong,2.2699,102.364,0.3,16,10,2020
16/10/2020,Melaka,MEL,JASIN,3. Jasin Bistari,2.2734,102.3869,0.3,16,10,2020
16/10/2020,Melaka,MEL,JASIN,4. Kg Tehel,2.2442,102.3418,0.3,16,10,2020
1/11/2020,Melaka,MEL,JASIN,Kg Paya Lengkung,2.1493,102.4277,0.3,1,11,2020
1/11/2020,Melaka,MEL,JASIN,Kg Kilang Berapi,2.1562,102.4235,0.45,1,11,2020
1/11/2020,Melaka,MEL,JASIN,Kg Merlimau Pasir,2.1453,102.4272,0.45,1,11,2020
1/11/2020,Melaka,MEL,JASIN,Kg Merlimau Pantai,2.1317,102.4198,0.45,1,11,2020
1/11/2020,Melaka,MEL,MELAKA TENGAH,Kg Umbai,2.157,102.3452,0.45,1,11,2020
1/11/2020,Melaka,MEL,MELAKA TENGAH,"Jalan Raja Haji, Telok Mas",2.1643,102.3192,0.45,1,11,2020
1/11/2020,Melaka,MEL,MELAKA TENGAH,"Kg Pengkalan Jajar,Alai",2.1742,102.31,0.45,1,11,2020
1/11/2020,Melaka,MEL,MELAKA TENGAH,Taman Seri Duyong 2 dan 3,2.1991,102.3018,0.3,1,11,2020
1/11/2020,Melaka,MEL,MELAKA TENGAH,Kg Bukit Duyong,2.2123,102.2982,0.3,1,11,2020
1/11/2020,Melaka,MEL,MELAKA TENGAH,"Kg Padang ,Bukit Lintang",2.1959,102.3243,0.3,1,11,2020
4/11/2020,Melaka,MEL,ALOR GAJAH,1. Kg. Gadek Dalam,2.4092,102.2397,0.5,4,11,2020
4/11/2020,Melaka,MEL,ALOR GAJAH,Kg. Dalong,2.4092,102.2397,0.3,4,11,2020
19/11/2020,Melaka,MEL,JASIN,1. Kg Paya Lengkung,2.1493,102.4277,0.3,19,11,2020
19/11/2020,Melaka,MEL,JASIN,2. Kg Kilang Berapi,2.1562,102.4235,0.9,19,11,2020
19/11/2020,Melaka,MEL,JASIN,3. Taman Megah,2.1477,102.4332,0.9,19,11,2020
19/11/2020,Melaka,MEL,JASIN,4. Kg Paya Buluh,2.1868,102.4457,0.9,19,11,2020
19/11/2020,Melaka,MEL,JASIN,6. Kg Tersusun Seri Mendapat,2.2177,102.4525,0.9,19,11,2020
19/11/2020,Melaka,MEL,JASIN,7. Kg Tedung,2.1449,102.4004,0.9,19,11,2020
19/11/2020,Melaka,MEL,ALOR GAJAH,1. Kg Bukit Tambun,2.3233,102.2907,0.9,19,11,2020
19/11/2020,Melaka,MEL,ALOR GAJAH,2. Kg Bukit Balai,2.3046,102.2702,0.3,19,11,2020
19/11/2020,Melaka,MEL,ALOR GAJAH,3. Kg Belimbing Dalam,2.3184,102.2557,0.3,19,11,2020
19/11/2020,Melaka,MEL,ALOR GAJAH,4. Pekan Durian Tunggal,2.3136,102.2822,0.3,19,11,2020
19/11/2020,Melaka,MEL,JASIN,"Kg Lubok Kasau, Bemban",2.2621,102.362,0.3,19,11,2020
19/11/2020,Melaka,MEL,JASIN,Kg Tehel,2.2442,102.3418,1.0,19,11,2020
21/11/2020,Melaka,MEL,ALOR GAJAH,1. Kg Gadek Dalam,2.4079,102.2543,1.0,21,11,2020
21/11/2020,Melaka,MEL,MELAKA TENGAH,Kg Pengkalan Rama Pantai,2.2075,102.2489,0.3,21,11,2020
21/11/2020,Melaka,MEL,MELAKA TENGAH,"Kg Tanah Merah,krubong",2.3192,102.2539,0.45,21,11,2020
21/11/2020,Melaka,MEL,MELAKA TENGAH,3. Kg Pengkalan Minyak,2.2156,102.3162,0.45,21,11,2020
