slope,system:index,name
0.0,0,node0
2.07560396194458,1,node1
2.075599431991577,2,node2
0.9335156679153442,3,node3
0.9274099469184875,4,node4
6.506890296936035,5,node5
1.315406084060669,6,node6
0.0,7,node7
7.880784511566162,8,node8
11.2070894241333,9,node9
2.629931926727295,10,node10
0.9274099469184875,11,node11
1.315534234046936,12,node12
13.92451286315918,13,node13
1.3155181407928467,14,node14
5.659567832946777,15,node15
4.1461567878723145,16,node16
0.0,17,node17
1.3157840967178345,18,node18
2.08388614654541,19,node19
0.0,20,node20
2.9474031925201416,21,node21
2.075660467147827,22,node22
2.629629135131836,23,node23
0.0,24,node24
0.9274099469184875,25,node25
41.46751022338867,26,node26
5.658010482788086,27,node27
1.3157504796981812,28,node28
1.8663991689682007,29,node29
4.160768508911133,30,node30
24.438335418701172,31,node31
0.0,32,node32
2.0830564498901367,33,node33
0.0,34,node34
11.482612609863281,35,node35
0.0,36,node36
1.8659274578094482,37,node37
0.0,38,node38
0.0,39,node39
1.8665297031402588,40,node40
1.8543341159820557,41,node41
3.81990122795105,42,node42
2.083691120147705,43,node43
2.7802884578704834,44,node44
30.045255661010742,45,node45
0.9274099469184875,46,node46
13.702420234680176,47,node47
0.0,48,node48
0.0,49,node49
0.0,50,node50
0.0,51,node51
16.300275802612305,52,node52
2.6301684379577637,53,node53
2.075674057006836,54,node54
3.34696888923645,55,node55
0.0,56,node56
0.0,57,node57
4.6462907791137695,58,node58
1.8663392066955566,59,node59
3.3467202186584473,60,node60
1.3158174753189087,61,node61
0.0,62,node62
0.0,63,node63
1.8660707473754883,64,node64
0.0,65,node65
2.0755579471588135,66,node66
0.9274099469184875,67,node67
2.630235195159912,68,node68
0.0,69,node69
4.145640850067139,70,node70
5.658907413482666,71,node71
1.3156450986862183,72,node72
3.8413028717041016,73,node73
1.3157423734664917,74,node74
0.9330766201019287,75,node75
0.933114767074585,76,node76
1.865835428237915,77,node77
2.075629472732544,78,node78
20.015888214111328,79,node79
1.3156404495239258,80,node80
2.9468493461608887,81,node81
4.9863080978393555,82,node82
0.0,83,node83
3.8198554515838623,84,node84
0.0,85,node85
0.0,86,node86
2.0756192207336426,87,node87
3.8199448585510254,88,node88
0.9331727027893066,89,node89
2.9478743076324463,90,node90
1.315492033958435,91,node91
2.075601577758789,92,node92
0.0,93,node93
2.629629135131836,94,node94
0.9331600666046143,95,node95
