slope,system:index,name
5.397916793823242,191,node191
5.397916793823242,192,node192
7.211829662322998,193,node193
7.211829662322998,194,node194
7.211829662322998,195,node195
5.397916793823242,196,node196
7.211829662322998,197,node197
5.397916793823242,198,node198
7.211829662322998,199,node199
8.742392539978027,200,node200
2.0736513137817383,201,node201
8.742392539978027,202,node202
11.935402870178223,203,node203
7.036943435668945,204,node204
5.398106575012207,205,node205
2.9343833923339844,206,node206
2.073651075363159,207,node207
4.629864692687988,208,node208
4.14560604095459,209,node209
0.0,210,node210
3.3437952995300293,211,node211
7.210096836090088,212,node212
5.236009120941162,213,node213
4.629864692687988,214,node214
2.07551908493042,215,node215
5.39811372756958,216,node216
3.343796491622925,217,node217
2.93438982963562,218,node218
11.573673248291016,219,node219
3.931791067123413,220,node220
9.891987800598145,221,node221
15.787165641784668,222,node222
1.312427282333374,223,node223
7.935393333435059,224,node224
8.692099571228027,225,node225
18.880205154418945,226,node226
3.343794822692871,227,node227
7.389830589294434,228,node228
2.9343833923339844,229,node229
6.530126094818115,230,node230
4.634293556213379,231,node231
7.935393333435059,232,node232
7.212040901184082,233,node233
4.145602703094482,234,node234
13.280208587646484,235,node235
10.466924667358398,236,node236
11.4788236618042,237,node237
4.718869686126709,238,node238
11.573673248291016,239,node239
9.891987800598145,240,node240
5.631752014160156,241,node241
7.931582927703857,242,node242
11.4788236618042,243,node243
9.891987800598145,244,node244
7.884784698486328,245,node245
3.343796491622925,246,node246
2.073651075363159,247,node247
2.9343905448913574,248,node248
4.629864692687988,249,node249
7.935393333435059,250,node250
8.742392539978027,251,node251
2.9343833923339844,252,node252
2.6234817504882812,253,node253
7.435814380645752,254,node254
13.280208587646484,255,node255
7.211829662322998,256,node256
7.211829662322998,257,node257
5.397916793823242,258,node258
5.397916793823242,259,node259
5.397916793823242,260,node260
5.397916793823242,261,node261
7.211829662322998,262,node262
7.211829662322998,263,node263
7.211829662322998,264,node264
5.397916793823242,265,node265
7.211829662322998,266,node266
5.397916793823242,267,node267
7.211829662322998,268,node268
7.211829662322998,269,node269
5.397916793823242,270,node270
5.397916793823242,271,node271
7.211829662322998,272,node272
7.211829662322998,273,node273
5.397916793823242,274,node274
5.397916793823242,275,node275
5.397916793823242,276,node276
7.211829662322998,277,node277
7.211829662322998,278,node278
7.211829662322998,279,node279
17.89943504333496,280,node280
12.020156860351562,281,node281
5.853459358215332,282,node282
7.8847737312316895,283,node283
4.14560604095459,284,node284
6.661151885986328,285,node285
5.631747722625732,286,node286
8.742392539978027,287,node287
0.9274099469184875,288,node288
18.880205154418945,289,node289
12.020156860351562,290,node290
7.036943435668945,291,node291
4.988520622253418,292,node292
5.39811372756958,293,node293
2.9343833923339844,294,node294
3.343794822692871,295,node295
5.398106575012207,296,node296
17.89943504333496,297,node297
9.76999568939209,298,node298
7.826894760131836,299,node299
0.9288053512573242,300,node300
4.988520622253418,301,node301
7.935393333435059,302,node302
6.73049783706665,303,node303
2.930866241455078,304,node304
2.07551908493042,305,node305
5.236009120941162,306,node306
7.604003429412842,307,node307
2.073651075363159,308,node308
5.623806476593018,309,node309
5.853459358215332,310,node310
6.534804344177246,311,node311
10.2732515335083,312,node312
4.629864692687988,313,node313
4.629864692687988,314,node314
2.073651075363159,315,node315
7.036943435668945,316,node316
4.725386619567871,317,node317
7.826894760131836,318,node318
2.07551908493042,319,node319
6.474492073059082,320,node320
4.145615100860596,321,node321
10.466924667358398,322,node322
7.029724597930908,323,node323
9.472816467285156,324,node324
3.7103517055511475,325,node325
6.530126571655273,326,node326
6.474492073059082,327,node327
6.721990585327148,328,node328
7.210096836090088,329,node329
7.212040901184082,330,node330
7.389830589294434,331,node331
7.935393333435059,332,node332
7.210096836090088,333,node333
2.9308664798736572,334,node334
11.935402870178223,335,node335
7.211829662322998,336,node336
5.397916793823242,337,node337
7.211829662322998,338,node338
5.397916793823242,339,node339
7.211829662322998,340,node340
7.211829662322998,341,node341
7.211829662322998,342,node342
7.211829662322998,343,node343
7.211829662322998,344,node344
7.211829662322998,345,node345
5.397916793823242,346,node346
5.397916793823242,347,node347
5.397916793823242,348,node348
7.211829662322998,349,node349
5.397916793823242,350,node350
5.397916793823242,351,node351
7.826894760131836,352,node352
4.631802082061768,353,node353
9.76999568939209,354,node354
7.884784698486328,355,node355
7.210096836090088,356,node356
18.880205154418945,357,node357
9.111014366149902,358,node358
2.073651075363159,359,node359
5.397916793823242,360,node360
7.211829662322998,361,node361
7.211829662322998,362,node362
5.397916793823242,363,node363
7.211829662322998,364,node364
5.397916793823242,365,node365
7.211829662322998,366,node366
7.211829662322998,367,node367
8.240927696228027,368,node368
2.073651075363159,369,node369
7.389830589294434,370,node370
3.3438003063201904,371,node371
6.474514007568359,372,node372
6.530126094818115,373,node373
11.935402870178223,374,node374
4.145602703094482,375,node375
5.397916793823242,376,node376
7.211829662322998,377,node377
7.211829662322998,378,node378
7.211829662322998,379,node379
5.397916793823242,380,node380
5.397916793823242,381,node381
5.397916793823242,382,node382
7.211829662322998,383,node383
6.721990585327148,384,node384
6.530126094818115,385,node385
5.853459358215332,386,node386
2.7802884578704834,387,node387
2.6234805583953857,388,node388
6.474514007568359,389,node389
7.210096836090088,390,node390
8.240927696228027,391,node391
7.211829662322998,392,node392
7.211829662322998,393,node393
7.211829662322998,394,node394
7.211829662322998,395,node395
5.397916793823242,396,node396
5.397916793823242,397,node397
7.211829662322998,398,node398
5.397916793823242,399,node399
5.397916793823242,400,node400
7.211829662322998,401,node401
5.397916793823242,402,node402
5.397916793823242,403,node403
7.211829662322998,404,node404
5.397916793823242,405,node405
5.397916793823242,406,node406
7.211829662322998,407,node407
5.397916793823242,408,node408
7.211829662322998,409,node409
7.211829662322998,410,node410
5.397916793823242,411,node411
5.397916793823242,412,node412
7.211829662322998,413,node413
7.211829662322998,414,node414
5.397916793823242,415,node415
7.211829662322998,416,node416
5.397916793823242,417,node417
5.397916793823242,418,node418
7.211829662322998,419,node419
5.397916793823242,420,node420
7.211829662322998,421,node421
7.211829662322998,422,node422
5.397916793823242,423,node423
5.397916793823242,424,node424
7.211829662322998,425,node425
7.211829662322998,426,node426
7.211829662322998,427,node427
7.211829662322998,428,node428
5.397916793823242,429,node429
5.397916793823242,430,node430
7.211829662322998,431,node431
7.211829662322998,432,node432
7.211829662322998,433,node433
5.397916793823242,434,node434
5.397916793823242,435,node435
7.211829662322998,436,node436
7.211829662322998,437,node437
5.397916793823242,438,node438
7.211829662322998,439,node439
5.397916793823242,440,node440
7.211829662322998,441,node441
5.397916793823242,442,node442
5.397916793823242,443,node443
7.211829662322998,444,node444
7.211829662322998,445,node445
5.397916793823242,446,node446
7.211829662322998,447,node447
7.211829662322998,448,node448
7.211829662322998,449,node449
7.211829662322998,450,node450
7.211829662322998,451,node451
7.211829662322998,452,node452
5.397916793823242,453,node453
5.397916793823242,454,node454
5.397916793823242,455,node455
7.210096836090088,456,node456
2.93438982963562,457,node457
6.530126094818115,458,node458
8.742392539978027,459,node459
3.343794822692871,460,node460
0.9274099469184875,461,node461
7.604003429412842,462,node462
4.141885280609131,463,node463
8.493727684020996,464,node464
7.604003429412842,465,node465
3.3418691158294678,466,node466
8.742392539978027,467,node467
4.718869686126709,468,node468
6.5348076820373535,469,node469
2.9343833923339844,470,node470
7.935393333435059,471,node471
2.9343833923339844,472,node472
3.3418691158294678,473,node473
7.212040901184082,474,node474
2.6234817504882812,475,node475
7.389830589294434,476,node476
2.07551908493042,477,node477
0.9288053512573242,478,node478
9.605637550354004,479,node479
5.397916793823242,480,node480
5.397916793823242,481,node481
5.397916793823242,482,node482
5.397916793823242,483,node483
7.211829662322998,484,node484
7.211829662322998,485,node485
5.397916793823242,486,node486
7.211829662322998,487,node487
5.397916793823242,488,node488
7.211829662322998,489,node489
7.211829662322998,490,node490
5.397916793823242,491,node491
5.397916793823242,492,node492
5.397916793823242,493,node493
7.211829662322998,494,node494
5.397916793823242,495,node495
4.631802082061768,496,node496
6.5348076820373535,497,node497
2.6234819889068604,498,node498
9.769993782043457,499,node499
6.721990585327148,500,node500
5.236000061035156,501,node501
7.884791851043701,502,node502
7.935393333435059,503,node503
5.236000061035156,504,node504
2.930866241455078,505,node505
7.210096836090088,506,node506
4.14560604095459,507,node507
10.463136672973633,508,node508
7.935393333435059,509,node509
7.604003429412842,510,node510
4.725386619567871,511,node511
7.210096836090088,512,node512
6.73049783706665,513,node513
5.39811372756958,514,node514
1.312427282333374,515,node515
9.605637550354004,516,node516
7.826894760131836,517,node517
13.280208587646484,518,node518
5.631752014160156,519,node519
8.240927696228027,520,node520
9.76999568939209,521,node521
2.9343905448913574,522,node522
6.530126571655273,523,node523
6.661151885986328,524,node524
10.2732515335083,525,node525
4.718869686126709,526,node526
7.935393333435059,527,node527
8.742392539978027,528,node528
4.634293556213379,529,node529
8.240927696228027,530,node530
8.742392539978027,531,node531
9.891987800598145,532,node532
5.853453636169434,533,node533
7.8847737312316895,534,node534
13.280208587646484,535,node535
5.397916793823242,536,node536
5.397916793823242,537,node537
7.211829662322998,538,node538
5.397916793823242,539,node539
5.397916793823242,540,node540
7.211829662322998,541,node541
7.211829662322998,542,node542
7.211829662322998,543,node543
4.634293556213379,544,node544
2.07551908493042,545,node545
2.07551908493042,546,node546
2.0736520290374756,547,node547
1.312427282333374,548,node548
7.604003429412842,549,node549
5.236000061035156,550,node550
4.988520622253418,551,node551
7.604003429412842,552,node552
3.710350751876831,553,node553
7.21010684967041,554,node554
4.725386619567871,555,node555
4.631802082061768,556,node556
1.312427282333374,557,node557
8.240927696228027,558,node558
3.7103517055511475,559,node559
7.212040901184082,560,node560
4.141885280609131,561,node561
7.826894760131836,562,node562
4.988520622253418,563,node563
10.2732515335083,564,node564
9.769993782043457,565,node565
4.988521575927734,566,node566
1.312427282333374,567,node567
0.9288053512573242,568,node568
9.891987800598145,569,node569
8.240927696228027,570,node570
3.343796491622925,571,node571
10.2732515335083,572,node572
5.853452205657959,573,node573
13.280208587646484,574,node574
10.466924667358398,575,node575
7.029724597930908,576,node576
12.020156860351562,577,node577
6.73049783706665,578,node578
8.495640754699707,579,node579
5.853452205657959,580,node580
5.631752014160156,581,node581
7.826894760131836,582,node582
11.4788236618042,583,node583
11.935402870178223,584,node584
2.934391975402832,585,node585
10.466924667358398,586,node586
10.2732515335083,587,node587
2.6234819889068604,588,node588
12.020156860351562,589,node589
0.0,590,node590
3.931791067123413,591,node591
2.6234817504882812,592,node592
7.884784698486328,593,node593
7.884784698486328,594,node594
6.5348076820373535,595,node595
11.573673248291016,596,node596
7.212040901184082,597,node597
5.236000061035156,598,node598
10.466924667358398,599,node599
4.718869686126709,600,node600
13.280208587646484,601,node601
3.343794822692871,602,node602
1.3124263286590576,603,node603
3.343796491622925,604,node604
6.474492073059082,605,node605
2.93438982963562,606,node606
7.826894760131836,607,node607
9.605637550354004,608,node608
6.530126094818115,609,node609
7.212040901184082,610,node610
12.020156860351562,611,node611
2.073651075363159,612,node612
6.474514007568359,613,node613
4.718869686126709,614,node614
0.0,615,node615
5.397916793823242,616,node616
7.211829662322998,617,node617
7.211829662322998,618,node618
7.211829662322998,619,node619
5.397916793823242,620,node620
5.397916793823242,621,node621
5.397916793823242,622,node622
7.211829662322998,623,node623
5.397916793823242,624,node624
7.211829662322998,625,node625
5.397916793823242,626,node626
7.211829662322998,627,node627
7.211829662322998,628,node628
7.211829662322998,629,node629
7.211829662322998,630,node630
7.211829662322998,631,node631
3.710350751876831,632,node632
13.280208587646484,633,node633
4.718869686126709,634,node634
5.236009120941162,635,node635
9.605637550354004,636,node636
4.718869686126709,637,node637
4.725400924682617,638,node638
13.280208587646484,639,node639
16.628463745117188,640,node640
18.85428810119629,641,node641
16.628463745117188,642,node642
18.85428810119629,643,node643
18.85428810119629,644,node644
16.628463745117188,645,node645
16.628463745117188,646,node646
18.85428810119629,647,node647
0.9286108016967773,648,node648
12.418334007263184,649,node649
7.211732864379883,650,node650
0.9286767840385437,651,node651
2.6232614517211914,652,node652
19.185279846191406,653,node653
9.110448837280273,654,node654
2.7802884578704834,655,node655
18.85428810119629,656,node656
18.85428810119629,657,node657
18.85428810119629,658,node658
16.628463745117188,659,node659
18.85428810119629,660,node660
16.628463745117188,661,node661
18.85428810119629,662,node662
18.85428810119629,663,node663
18.85428810119629,664,node664
18.85428810119629,665,node665
16.628463745117188,666,node666
16.628463745117188,667,node667
18.85428810119629,668,node668
18.85428810119629,669,node669
18.85428810119629,670,node670
18.85428810119629,671,node671
18.85428810119629,672,node672
16.628463745117188,673,node673
18.85428810119629,674,node674
18.85428810119629,675,node675
16.628463745117188,676,node676
18.85428810119629,677,node677
18.85428810119629,678,node678
18.85428810119629,679,node679
18.85428810119629,680,node680
18.85428810119629,681,node681
16.628463745117188,682,node682
18.85428810119629,683,node683
18.85428810119629,684,node684
16.628463745117188,685,node685
18.85428810119629,686,node686
18.85428810119629,687,node687
18.85428810119629,688,node688
16.628463745117188,689,node689
18.85428810119629,690,node690
18.85428810119629,691,node691
16.628463745117188,692,node692
18.85428810119629,693,node693
16.628463745117188,694,node694
16.628463745117188,695,node695
18.85428810119629,696,node696
18.85428810119629,697,node697
18.85428810119629,698,node698
18.85428810119629,699,node699
16.628463745117188,700,node700
18.85428810119629,701,node701
18.85428810119629,702,node702
16.628463745117188,703,node703
18.85428810119629,704,node704
16.628463745117188,705,node705
16.628463745117188,706,node706
18.85428810119629,707,node707
16.628463745117188,708,node708
16.628463745117188,709,node709
16.628463745117188,710,node710
16.628463745117188,711,node711
6.473435401916504,712,node712
4.633530616760254,713,node713
6.473435401916504,714,node714
4.633530616760254,715,node715
2.075244188308716,716,node716
1.8568129539489746,717,node717
4.633530616760254,718,node718
1.8568129539489746,719,node719
2.0736143589019775,720,node720
0.0,721,node721
4.724278926849365,722,node722
10.268050193786621,723,node723
5.235362529754639,724,node724
7.8262457847595215,725,node725
2.7835357189178467,726,node726
13.538763046264648,727,node727
6.473435401916504,728,node728
1.8568129539489746,729,node729
6.538419723510742,730,node730
4.6335296630859375,731,node731
4.633530616760254,732,node732
2.075244188308716,733,node733
6.473435401916504,734,node734
6.473435401916504,735,node735
5.547544956207275,736,node736
2.0752174854278564,737,node737
5.846347808837891,738,node738
2.9308362007141113,739,node739
13.666682243347168,740,node740
4.987271308898926,741,node741
1.3123458623886108,742,node742
3.8187572956085205,743,node743
6.473435401916504,744,node744
1.8568129539489746,745,node745
2.075244188308716,746,node746
1.8568129539489746,747,node747
4.6335296630859375,748,node748
6.473435401916504,749,node749
2.075244188308716,750,node750
1.8568129539489746,751,node751
18.85428810119629,752,node752
18.85428810119629,753,node753
16.628463745117188,754,node754
16.628463745117188,755,node755
18.85428810119629,756,node756
18.85428810119629,757,node757
16.628463745117188,758,node758
18.85428810119629,759,node759
2.9339487552642822,760,node760
1.8568129539489746,761,node761
4.6335296630859375,762,node762
2.075244188308716,763,node763
6.473435401916504,764,node764
2.075244188308716,765,node765
4.633530616760254,766,node766
1.8568129539489746,767,node767
1.8568129539489746,768,node768
6.473435401916504,769,node769
2.075244188308716,770,node770
4.724640846252441,771,node771
4.633530616760254,772,node772
1.8568129539489746,773,node773
4.633530616760254,774,node774
4.633530616760254,775,node775
1.8568129539489746,776,node776
1.8568129539489746,777,node777
6.473435401916504,778,node778
4.72463846206665,779,node779
6.473435401916504,780,node780
4.633530616760254,781,node781
2.075244188308716,782,node782
1.8568129539489746,783,node783
18.85428810119629,784,node784
18.85428810119629,785,node785
16.628463745117188,786,node786
16.628463745117188,787,node787
18.85428810119629,788,node788
18.85428810119629,789,node789
18.85428810119629,790,node790
18.85428810119629,791,node791
4.1416802406311035,792,node792
0.9274099469184875,793,node793
4.631300449371338,794,node794
8.686089515686035,795,node795
4.982896327972412,796,node796
7.931317329406738,797,node797
9.768610954284668,798,node798
1.3123109340667725,799,node799
2.0735182762145996,800,node800
1.3123281002044678,801,node801
0.9274099469184875,802,node802
4.144979953765869,803,node803
18.794952392578125,804,node804
3.8228724002838135,805,node805
15.569886207580566,806,node806
1.3122198581695557,807,node807
2.930785655975342,808,node808
19.55771255493164,809,node809
17.823278427124023,810,node810
8.492956161499023,811,node811
1.3123630285263062,812,node812
4.1449432373046875,813,node813
0.9274099469184875,814,node814
1.312261939048767,815,node815
9.941173553466797,816,node816
4.718855381011963,817,node817
5.3940277099609375,818,node818
0.9274099469184875,819,node819
3.343141555786133,820,node820
10.137455940246582,821,node821
17.897518157958984,822,node822
4.629604816436768,823,node823
1.8568129539489746,824,node824
6.473435401916504,825,node825
4.633530616760254,826,node826
6.473435401916504,827,node827
4.633530616760254,828,node828
6.473435401916504,829,node829
1.8568129539489746,830,node830
4.633530616760254,831,node831
1.8568129539489746,832,node832
4.6335296630859375,833,node833
1.8568129539489746,834,node834
1.8568129539489746,835,node835
1.8568129539489746,836,node836
4.6335296630859375,837,node837
4.633530616760254,838,node838
4.72463846206665,839,node839
4.72463846206665,840,node840
2.075244188308716,841,node841
6.473435401916504,842,node842
2.075244188308716,843,node843
4.6335296630859375,844,node844
4.633530616760254,845,node845
6.473435401916504,846,node846
1.8568129539489746,847,node847
5.922685623168945,848,node848
8.498042106628418,849,node849
4.6329426765441895,850,node850
3.8187553882598877,851,node851
7.2093586921691895,852,node852
5.851940155029297,853,node853
0.9285643100738525,854,node854
4.141601085662842,855,node855
8.740982055664062,856,node856
8.740982055664062,857,node857
8.740982055664062,858,node858
8.740982055664062,859,node859
8.740982055664062,860,node860
8.740982055664062,861,node861
8.740982055664062,862,node862
8.740982055664062,863,node863
1.8568129539489746,864,node864
4.6335296630859375,865,node865
4.6335296630859375,866,node866
4.633530616760254,867,node867
4.633530616760254,868,node868
4.6335296630859375,869,node869
6.473435401916504,870,node870
4.6335296630859375,871,node871
1.3122478723526,872,node872
6.664103031158447,873,node873
2.075007677078247,874,node874
2.07521390914917,875,node875
18.386035919189453,876,node876
2.934206008911133,877,node877
4.724650859832764,878,node878
1.8564918041229248,879,node879
2.7802884578704834,880,node880
2.784071922302246,881,node881
6.199029445648193,882,node882
1.3122750520706177,883,node883
14.201826095581055,884,node884
0.9286655187606812,885,node885
7.443094730377197,886,node886
0.9274099469184875,887,node887
1.8568129539489746,888,node888
4.72463846206665,889,node889
4.633530616760254,890,node890
2.075244188308716,891,node891
2.075244188308716,892,node892
4.633530616760254,893,node893
6.473435401916504,894,node894
2.9339487552642822,895,node895
4.6335296630859375,896,node896
4.633530616760254,897,node897
2.075244188308716,898,node898
2.075244188308716,899,node899
6.473435401916504,900,node900
2.075244188308716,901,node901
2.9339487552642822,902,node902
4.633530616760254,903,node903
4.723915100097656,904,node904
19.996719360351562,905,node905
18.04891014099121,906,node906
2.073535203933716,907,node907
12.430428504943848,908,node908
5.921916961669922,909,node909
3.8228423595428467,910,node910
17.287691116333008,911,node911
2.075244188308716,912,node912
4.633530616760254,913,node913
1.8568129539489746,914,node914
4.72463846206665,915,node915
6.473435401916504,916,node916
1.8568129539489746,917,node917
4.633530616760254,918,node918
6.473435401916504,919,node919
2.0749998092651367,920,node920
21.065526962280273,921,node921
0.0,922,node922
2.0735087394714355,923,node923
9.11008358001709,924,node924
9.251925468444824,925,node925
15.09242057800293,926,node926
4.718836784362793,927,node927
4.633530616760254,928,node928
2.075244188308716,929,node929
6.473435401916504,930,node930
4.6335296630859375,931,node931
1.8568129539489746,932,node932
6.473435401916504,933,node933
4.633530616760254,934,node934
1.8568129539489746,935,node935
1.8568129539489746,936,node936
4.633530616760254,937,node937
4.633530616760254,938,node938
1.8568129539489746,939,node939
4.633530616760254,940,node940
2.075244188308716,941,node941
4.72463846206665,942,node942
6.473435401916504,943,node943
4.6335296630859375,944,node944
2.075244188308716,945,node945
2.075244188308716,946,node946
4.6335296630859375,947,node947
1.8568129539489746,948,node948
2.075244188308716,949,node949
2.075244188308716,950,node950
2.075244188308716,951,node951
2.075244188308716,952,node952
4.6335296630859375,953,node953
1.8568129539489746,954,node954
2.075244188308716,955,node955
4.724640846252441,956,node956
2.075244188308716,957,node957
4.633530616760254,958,node958
1.8568129539489746,959,node959
0.9286687970161438,960,node960
10.740951538085938,961,node961
17.09372901916504,962,node962
0.9285009503364563,963,node963
7.613511562347412,964,node964
1.3122313022613525,965,node965
1.8543341159820557,966,node966
6.537996292114258,967,node967
3.3430325984954834,968,node968
14.875380516052246,969,node969
2.9340991973876953,970,node970
1.856825590133667,971,node971
5.235793113708496,972,node972
4.725045680999756,973,node973
1.3123246431350708,974,node974
4.718846797943115,975,node975
2.075244188308716,976,node976
2.075244188308716,977,node977
4.6335296630859375,978,node978
6.473435401916504,979,node979
2.075244188308716,980,node980
4.72463846206665,981,node981
4.633530616760254,982,node982
4.6335296630859375,983,node983
4.982926845550537,984,node984
3.704791784286499,985,node985
34.548301696777344,986,node986
4.144571781158447,987,node987
1.8565149307250977,988,node988
5.394075393676758,989,node989
3.704791784286499,990,node990
2.6233725547790527,991,node991
6.473403453826904,992,node992
5.920809745788574,993,node993
7.613148212432861,994,node994
2.623197078704834,995,node995
2.0736067295074463,996,node996
1.8543341159820557,997,node997
11.141242980957031,998,node998
10.259057998657227,999,node999
1.8568129539489746,1000,node1000
2.075244188308716,1001,node1001
2.9339487552642822,1002,node1002
4.633530616760254,1003,node1003
1.8568129539489746,1004,node1004
6.473435401916504,1005,node1005
1.8568129539489746,1006,node1006
2.075244188308716,1007,node1007
5.394128799438477,1008,node1008
10.470810890197754,1009,node1009
7.3788604736328125,1010,node1010
4.144909858703613,1011,node1011
3.931148052215576,1012,node1012
1.3123681545257568,1013,node1013
2.7842090129852295,1014,node1014
17.19547462463379,1015,node1015
1.8568129539489746,1016,node1016
2.075244188308716,1017,node1017
1.8568129539489746,1018,node1018
4.6335296630859375,1019,node1019
6.473435401916504,1020,node1020
2.075244188308716,1021,node1021
4.633530616760254,1022,node1022
2.075244188308716,1023,node1023
2.78385066986084,1024,node1024
10.270118713378906,1025,node1025
5.846405506134033,1026,node1026
2.0735790729522705,1027,node1027
2.9308180809020996,1028,node1028
5.235729217529297,1029,node1029
1.8567496538162231,1030,node1030
13.89273738861084,1031,node1031
4.72463846206665,1032,node1032
6.473435401916504,1033,node1033
1.8568129539489746,1034,node1034
1.8568129539489746,1035,node1035
1.8568129539489746,1036,node1036
4.633530616760254,1037,node1037
4.633530616760254,1038,node1038
2.075244188308716,1039,node1039
4.633530616760254,1040,node1040
1.8568129539489746,1041,node1041
6.473435401916504,1042,node1042
1.8568129539489746,1043,node1043
4.6335296630859375,1044,node1044
2.075244188308716,1045,node1045
4.633530616760254,1046,node1046
1.8568129539489746,1047,node1047
18.85428810119629,1048,node1048
16.628463745117188,1049,node1049
16.628463745117188,1050,node1050
18.85428810119629,1051,node1051
16.628463745117188,1052,node1052
16.628463745117188,1053,node1053
16.628463745117188,1054,node1054
16.628463745117188,1055,node1055
