slope,system:index,name
2.93963885307312,0,node0
2.931455373764038,1,node1
18.854646682739258,2,node2
0.0,3,node3
27.589155197143555,4,node4
0.0,5,node5
16.009048461914062,6,node6
0.0,7,node7
4.1441144943237305,8,node8
4.144038677215576,9,node9
3.344653844833374,10,node10
4.737378120422363,11,node11
11.184466361999512,12,node12
16.010541915893555,13,node13
17.513032913208008,14,node14
2.079878091812134,15,node15
6.530470848083496,16,node16
3.3446528911590576,17,node17
3.349876880645752,18,node18
2.074747323989868,19,node19
3.344648599624634,20,node20
9.218981742858887,21,node21
0.9313104152679443,22,node22
2.6268937587738037,23,node23
3.833437442779541,24,node24
2.9316294193267822,25,node25
3.3498635292053223,26,node26
2.9316606521606445,27,node27
4.737314224243164,28,node28
1.8543341159820557,29,node29
2.7802884578704834,30,node30
7.052637100219727,31,node31
4.144108295440674,32,node32
7.878532886505127,33,node33
2.9316518306732178,34,node34
3.9371039867401123,35,node35
2.7802884578704834,36,node36
5.398108005523682,37,node37
3.3499815464019775,38,node38
3.8194189071655273,39,node39
7.408261775970459,40,node40
1.3140665292739868,41,node41
5.932302951812744,42,node42
1.8543341159820557,43,node43
0.9311140179634094,44,node44
0.0,45,node45
0.0,46,node46
0.9274099469184875,47,node47
1.8543341159820557,48,node48
2.7908661365509033,49,node49
1.8543341159820557,50,node50
0.9274099469184875,51,node51
2.0794076919555664,52,node52
0.9309550523757935,53,node53
3.819338798522949,54,node54
2.074629783630371,55,node55
2.6266098022460938,56,node56
1.8615074157714844,57,node57
1.3139915466308594,58,node58
2.074606418609619,59,node59
2.0792903900146484,60,node60
2.9315454959869385,61,node61
2.074615955352783,62,node62
2.074615001678467,63,node63
3.832376718521118,64,node64
0.0,65,node65
3.718853712081909,66,node66
1.3139362335205078,67,node67
2.0746262073516846,68,node68
0.9274099469184875,69,node69
3.7190046310424805,70,node70
2.940634250640869,71,node71
5.24190092086792,72,node72
0.0,73,node73
2.0745935440063477,74,node74
2.0745961666107178,75,node75
1.3139426708221436,76,node76
23.96787452697754,77,node77
2.940368413925171,78,node78
1.861304759979248,79,node79
0.0,80,node80
2.7802884578704834,81,node81
18.193357467651367,82,node82
7.937638759613037,83,node83
0.9308909177780151,84,node84
25.553821563720703,85,node85
2.6264681816101074,86,node86
1.3139249086380005,87,node87
2.0746097564697266,88,node88
3.8193347454071045,89,node89
3.936199903488159,90,node90
2.790748357772827,91,node91
7.221578598022461,92,node92
30.15290641784668,93,node93
6.554013252258301,94,node94
5.242015838623047,95,node95
18.407588958740234,96,node96
1.8543341159820557,97,node97
2.0745556354522705,98,node98
2.0789854526519775,99,node99
2.0745365619659424,100,node100
2.074526309967041,101,node101
31.15962028503418,102,node102
4.735233783721924,103,node103
